row_id,question,choices,answer,answer_letter,category,country,image_id,question_type,annotation_id,model_answer,Evaluation,run_time,EvalMethod
2531,سمك البلطي هو من الأسماك ذات الأهمية الكبيرة في مصر.,[],'صحيح',nan,Food,Egypt,68227,true_false,283,صواب/خطأ: TRUE,1.0,true_false_exact,1.76
2533,ما هي الميزة المعمارية التي يظهر في الصورة والتي تتميز بارتفاعها الشاهق وسمكها الكبير؟,['A. الأنفاق السريةB. أبراج المدفعيةC. البوابة الخشبيةD. جدران الحصن'],جدران الحصن,D,Architecture,Oman,105451,multiple_choice,4318,D. جدران الحصن,1.0,mc_letter,0.92
2534,ما هو العنصر المعماري الذي يظهر في الصورة ويتميز بتفاصيل فنية رائعة وكتابات عربية جميلة؟,['A. القبة المضلعةB. الأعمدة والنوافذ المزخرفةC. اللوحة من الفسيفساءD. الشاندليير الفاخر'],الأعمدة والنوافذ المزخرفة,B,Architecture,Syria,123478,multiple_choice,772,B. الأعمدة والنوافذ المزخرفة,1.0,mc_letter,1.06
2535,كما يظهر في الصورة، فإن البصل يُقشر ومحمر بعناية في الزيت لمنحه لوناً غامقاً ونكهة مميزة.,[],'TRUE',nan,Food,Saudi_Arabia,133411,true_false,19969,صواب/خطأ: TRUE,1.0,true_false_exact,1.15
2538,ما هو الشارع الذي يظهر في الصورة ومحاط بحواجز صفراء؟,['A. شارع الرميثيةB. شارع بيانC. شارع حوليD. شارع البدع'],شارع الرميثية,A,Geography,Kuwait,4466.png,multiple_choice,18489,A. شارع الرميثية,1.0,mc_letter,0.88
2539,ما هو الارتفاع الذي يظهر في الصورة للهندسة المعمارية فوق هوة الأخدود؟,['A. الهندسة المعمارية ترتفع على هوة أخدود يصل عمقها إلى 100 مترB. جسر شهارة يرتفع على هوة أخدود عميق يصل عمقها إلى أكثر من 300 مترC. الهندسة المعمارية ترتفع على هوة أخدود يصل عمقها إلى 400 مترD. الهندسة المعمارية ترتفع على هوة أخدود يصل عمقها إلى 200 متر'],جسر شهارة يرتفع على هوة أخدود عميق يصل عمقها إلى أكثر من 300 متر,B,Architecture,Yemen,573,multiple_choice,2547,B. جسر شهارة يرتفع على هوة أخدود عميق يصل عمقها إلى أكثر من 300 متر,1.0,mc_letter,1.96
2540,ما هي الرموز الدينية التي تحيط بالشخصية الرئيسية كما يظهر في الصورة؟,['A. الشموع والزهورB. الكتاب المقدس والشموعC. النجوم والزخارف الذهبيةD. الصليب والشموع'],النجوم والزخارف الذهبية,C,Geography,Kuwait,23113.png,multiple_choice,18396,C. النجوم والزخارف الذهبية,1.0,mc_letter,0.91
2541,ما هي الميزة المعمارية التي تظهر في الصورة والتي تدل على تصميمها القديم؟,['A. أعمدة وأقواسB. أبراج وساحاتC. أسوار وبواباتD. قباب ونوافذ'],أعمدة وأقواس,A,Architecture,Palestine,3123,multiple_choice,1171,C. أسوار وبوابات,0.0,mc_letter,1.11
2542,ما هو التاريخ الذي يرتبط بالمكان الذي يظهر في الصورة وله مكانة خاصة في الذاكرة الجماعية للبحرين؟,['A. تاريخ سوق المنامةB. تاريخ قلعة البحرينC. تاريخ جزيرة موكارنD. تاريخ عين عذاري'],تاريخ عين عذاري,D,Geography,Bahrain,20070.png,multiple_choice,14777,C. تاريخ جزيرة موكارن,0.0,mc_letter,0.7
2543,ما هي الميزة الهندسية التي تدل على التطور الاجتماعي كما يظهر في الصورة؟,['A. المساجدB. القصورC. المقابرD. الأسواق'],المقابر,C,Architecture,Oman,105514,multiple_choice,4433,C. المقابر,1.0,mc_letter,1.57
2544,ما هو الشكل الهندسي للسقف الذي يظهر في الصورة؟,['A. القبة المستديرةB. القبة المثلثةC. القبة المربعةD. القبة المحدبة'],القبة المحدبة,D,Architecture,Palestine,2825,multiple_choice,9008,A. القبة المستديرة,0.0,mc_letter,0.95
2545,ما هو التفاصيل الجمالية التي تظهر في الصورة على ملابس المطرب؟,['A. الساعة اليدويةB. القميص الأبيض المزخرف بتفاصيل جميلةC. الحزام المزخرفD. الخاتم الفضي'],القميص الأبيض المزخرف بتفاصيل جميلة,B,Music,Kuwait,335.png,multiple_choice,11555,B. القميص الأبيض المزخرف بتفاصيل جميلة,1.0,mc_letter,0.68
2546,الظاهر في الصورة يعكس التنوع الثقافي والحرفي في المدينة العتيقة.,[],'TRUE',nan,Architecture,Tunisia,45082,true_false,1356,"صواب/خطأ:
TRUE",1.0,true_false_exact,1.14
2547,ما هو الشكل الهندسي الذي يظهر في الصورة ويغطي أرضية المكان؟,['A. أعمدة حجريةB. فسيفساء زخرفيةC. قبة مزخرفةD. نقوش يونانية'],فسيفساء زخرفية,B,Geography,Jordan,62376.png,multiple_choice,24934,B. فسيفساء زخرفية,1.0,mc_letter,1.12
2549,ما هو الموقع الاستراتيجي الذي يظهر في الصورة؟,['A. قلعة طرابلسB. قلعة صيداC. قلعة شاما التاريخيةD. قلعة بعلبك'],قلعة شاما التاريخية,C,Architecture,Lebanon,18861,multiple_choice,11867,A. قلعة طرابلس,0.0,mc_letter,1.01
2550,تعد حديقة الفراشات في دبي أكبر حديقة فراشات داخلية في العالم.,[],'TRUE',nan,Geography,UAE,10169.png,true_false,10152,TRUE,1.0,true_false_exact,1.23
2551,ما هو الشريط الذي يظهر في الصورة ويحمل اسم الإمارة باللغتين العربية والإنجليزية؟,['A. الشريط الأبيضB. النخلةC. العلم الإماراتيD. الرايتان'],الشريط الأبيض,A,Geography,UAE,16354.png,multiple_choice,15622,"الشريط الذي يظهر في الصورة ويحمل اسم الإمارة باللغتين العربية والإنجليزية هو:
C. الرايتان
لا، الإجابة الدقيقة هي:
D. الرايتان (بالنسبة للعلامات الجانبية) ولكن الشريط الذي يحمل الاسم هو:
A. الشريط الأزرق تحت الرايات. (غير موجود في الخيارات بشكل مباشر)

الاختيار الصحيح من الخيارات المعطاة هو:
A. الشريط الأبيض (غير صحيح)
بالمقارنة، الإجابة الدقيقة هي:
الشريط الأزرق تحت الرايات.

غير موجود في الخيارات، لذا الإجابة الدقيقة من الخيارات المعطاة هي:
لا يوجد اختيار صحيح بشكل مباشر.

لكن إذا كان السؤال عن الشريط الذي يحمل اسم الإمارة، فإن الإجابة هي:
الشريط الأزرق تحت الرايات (غير موجود في الخيارات).

صواب/خطأ: FALSE",0.0,mc_no_match,2.58
2552,هل ينتمي النبات الذي يظهر في الصورة إلى الفصيلة الكرنبية؟,[],'TRUE',nan,Flora,Morocco,31845.png,true_false,16611,"صواب/خطأ
FALSE",0.0,true_false_exact,1.07
2553,ما هو التاريخ الذي يظهر في الصورة ويتعلق باكتشاف النفط في البحرين؟,['A. 16 أكتوبر 1931B. 15 ديسمبر 1930C. 1 يناير 1933D. 1 يونيو 1932'],1 يونيو 1932,D,Geography,Bahrain,25259.png,multiple_choice,11931,A. 16 أكتوبر 1931,0.0,mc_letter,1.36
2554,ما هي الميزة المعمارية الرئيسية التي يظهر في الصورة والتي تحيط بالهيكل الضخم؟,['A. الأقواس الداخليةB. الجدران العالية والسميكهC. الأسس المربعةD. المحراب الصغير'],الجدران العالية والسميكه,B,Architecture,Iraq,78342,multiple_choice,17107,B. الجدران العالية والسميكه,1.0,mc_letter,0.85
2556,لم تُقدم الأغنية في حفل النادي الأهلي في 22 مايو 1966.,[],'خطأ',nan,Music,Egypt,43052.png,true_false,12741,FALSE,1.0,true_false_exact,0.64
2557,ما هي الأداة التي تستخدمها المرأة في تحضير الفطير المشلتت؟,['A. مفرمة خضرواتB. أداة لفرد العجينC. مصفاة للزيتD. مكواة صغيرة'],أداة لفرد العجين,B,Food,Egypt,68314,multiple_choice,361,B. أداة لفرد العجين,1.0,mc_letter,0.8
2558,ما هو المعلم المعماري الذي يظهر في الصورة ويعتبر أشهر معالم المدينة السبئية؟,['A. قصر ماربB. معبد المقهC. قلعة صنعاءD. معبد تعز'],معبد المقه,B,Architecture,Yemen,494,multiple_choice,193,B. معبد المقه,1.0,mc_letter,0.98
2559,ما هو الطراز المعماري الذي يظهر في الصورة للمبنى؟,['A. الطراز الحديثB. الطراز الرومانيC. الطراز الإسلاميD. الطراز الكلاسيكي'],الطراز الحديث,A,Architecture,Palestine,2948,multiple_choice,181,A. الطراز الحديث,1.0,mc_letter,0.82
2560,الذي يظهر في الصورة يرتدي الموظفون والمسافرون ملابس تعكس الثقافة المحلية، ما هي هذه الملابس؟,['A. ملابس غربية حديثةB. ملابس رياضيةC. ملابس رسمية غربيةD. ملابس تقليدية سعودية'],ملابس تقليدية سعودية,D,Architecture,Saudi_Arabia,32281,multiple_choice,8652,D. ملابس تقليدية سعودية,1.0,mc_letter,0.79
2561,ما هو المعلم التاريخي الذي يزين الخلفية في البلدة القديمة كما يظهر في الصورة؟,['A. المسجد الإبراهيميB. المسجد الأقصىC. المسجد العمريD. الجامع الصلاحي الكبير'],الجامع الصلاحي الكبير,D,Architecture,Palestine,2983,multiple_choice,9089,"المعلم التاريخي الذي يظهر في الخلفية في الصورة ليس واضحًا بشكل مباشر، لكن بناءً على وصف الصورة فقط، لا يمكن تحديد المعلم التاريخي بدقة من الخيارات المعطاة.

بناءً على ما هو مرئي في الصورة، لا يوجد أي من المساجد المشار إليه بوضوح.
FALSE",0.0,mc_no_match,1.66
2562,ما هو الشعار الذي يظهر بوضوح على الجدار العلوي في القاعة الظاهر في الصورة؟,['A. شعار الدولة الأمويةB. شعار الدولة الفاطميةC. شعار الدولة العثمانيةD. شعار الدولة الحسينية'],شعار الدولة الحسينية,D,Architecture,Tunisia,45049,multiple_choice,196,شعار الدولة الفاطمية,0.8,mc_text_anls,0.97
2563,ما هو الموقع الجيولوجي الذي يظهر في الصورة ويعتبر من أهم المواقع في سلطنة عمان؟,['A. حديقة الصخورB. وادي بني خالدC. جبل شمسD. صحراء الربع الخالي'],حديقة الصخور,A,Geography,Oman,51587.png,multiple_choice,11349,"اختيار من متعدد:
A. حديقة الصخور",0.0,mc_no_match,0.84
2565,في أي مناسبة يكثر تحضير الكنافة بالقشطة بشكل خاص؟,['A. شهر رمضانB. الأعياد الوطنيةC. حفلات الزفافD. المناسبات الرسمية'],شهر رمضان,A,Food,Egypt,68274,multiple_choice,8883,A. شهر رمضان,1.0,mc_letter,1.27
2566,ما هو الزي التقليدي الذي يظهر في الصورة؟,['A. الخنجرB. الحذاء التقليديC. الثوب الأسودD. القبعة البيضاء ذات الخطوط السوداء'],القبعة البيضاء ذات الخطوط السوداء,D,Music,Kuwait,335.png,multiple_choice,11555,D. القبعة البيضاء ذات الخطوط السوداء,1.0,mc_letter,0.64
2568,كيف تم توزيع الصور التي تظهر في الصورة؟,['A. موزعة في أربعة صفوف، كل صف يحتوي على ثلاثة صورB. موزعة في خمسة صفوف، كل صف يحتوي على اثنتينC. موزعة في صف واحد يحتوي على اثني عشر صورةD. موزعة في ثلاثة صفوف، كل صف يحتوي على أربع صور'],موزعة في أربعة صفوف، كل صف يحتوي على ثلاثة صور,A,Architecture,Kuwait,106900,multiple_choice,14455,A. موزعة في أربعة صفوف، كل صف يحتوي على ثلاثة صور,1.0,mc_letter,0.94
2569,ما هو العلم الذي يرفرف بفخامة على أحد الأعمدة كما يظهر في الصورة؟,['A. علم الإماراتB. علم البحرينC. علم الكويتD. علم السعودية'],علم البحرين,B,Geography,Bahrain,57664.png,multiple_choice,15076,B. علم البحرين,1.0,mc_letter,0.81
2570,تم تقسيم ليبيا إداريًا إلى ثلاثة أقاليم في عام 1934. ما هو أحد هذه الأقاليم؟,['A. الحجازB. الشامC. اليمنD. برقة'],برقة,D,Geography,Libya,51133.png,multiple_choice,19146,D. برقة,1.0,mc_letter,1.16
2571,ما هو المعلم الذي يحيط بالضريح كما يظهر في الصورة ويسمح بدخول الضوء الطبيعي؟,['A. القبةB. الأعمدة المزخرفة والنوافذ الزجاجية الملونةC. الثرياD. اللوحة من الفسيفساء'],الأعمدة المزخرفة والنوافذ الزجاجية الملونة,B,Architecture,Syria,123485,multiple_choice,1050,B. الأعمدة المزخرفة والنوافذ الزجاجية الملونة,1.0,mc_letter,1.92
2572,تم افتتاح دار أوبرا دمنهور من جديد في عام 2009م.,[],'صحيح',nan,Music,Egypt,32800.png,true_false,20325,TRUE,1.0,true_false_exact,0.81
2573,ما هو الرمز الديني الذي يظهر في الصورة ويعلو قمة البرج ويبرز في السماء الزرقاء الصافية؟,['A. صليب مسيحيB. هلال إسلاميC. نجمة داودD. صليب أرثوذكسي'],صليب مسيحي,A,Architecture,Palestine,3092,multiple_choice,934,A. صليب مسيحي,1.0,mc_letter,0.82
2574,ما هو المبنى الشاهق الذي يظهر في الصورة ويتميز بتصميمه المميز وواجهته الزجاجية؟,['A. السوق المركزيB. برج بوليلىC. برج طرابلسD. فندق ماريوت'],برج بوليلى,B,LandMarks,Libya,131614,multiple_choice,18100,C. برج طرابلس,0.0,mc_letter,1.29
2575,ما هو المعلم الذي يظهر في الصورة ويتميز بكونه محاطًا بالجبال الشاهقة؟,['A. وهرانB. بجايةC. قسنطينةD. الجزائر العاصمة'],قسنطينة,C,LandMarks,Algeria,5328,multiple_choice,26467,قسنطينة,1.0,mc_text_exact,1.01
2576,ما هو المعلم المعماري البارز الذي يظهر في الصورة ويتميز بتصميمه المائل؟,['A. برج بيزا المائلB. برج خليفةC. برج البحرين التجاريD. برج إيفل'],برج البحرين التجاري,C,Geography,Bahrain,81953.png,multiple_choice,11911,C. برج البحرين التجاري,1.0,mc_letter,0.86
2577,ما هو العدد المميز من الثقوب في الآلة الموسيقية التقليدية التي تظهر في الصورة؟,['A. خمسة ثقوبB. تسعة ثقوبC. عشرة ثقوبD. سبعة ثقوب'],تسعة ثقوب,B,Music,Algeria,47900.png,multiple_choice,26808,D. سبعة ثقوب,0.0,mc_letter,0.9
2578,ما هي العناصر التي الظاهر في الصورة وتشير إلى حالة التدهور التي عانى منها المعلم على مر الزمن؟,['A. الأعمدة القويةB. الكتابات الكوفيةC. الأقواس المتقاطعةD. الأنقاض المتناثرة على الأرض'],الأنقاض المتناثرة على الأرض,D,Architecture,Syria,123551,multiple_choice,6336,D. الأنقاض المتناثرة على الأرض,1.0,mc_letter,0.97
2579,في أي فصل من فصول السنة ينمو النبات الذي يظهر في الصورة بشكل رئيسي؟,['A. الربيع والصيفB. الخريف والشتاءC. الخريف فقطD. الشتاء فقط'],الربيع والصيف,A,Flora,Morocco,36464.png,multiple_choice,16903,A. الربيع والصيف,1.0,mc_letter,1.76
2580,ما هي الخضروات التي يمكن رؤيتها في الطبق الذي يظهر في الصورة؟,['A. البطاطس والجزر والكوسةB. البامية والباذنجان والطماطمC. الخيار والبصل والثومD. الفاصوليا والبازلاء والسبانخ'],البطاطس والجزر والكوسة,A,Food,Saudi_Arabia,133369,multiple_choice,2135,A. البطاطس والجزر والكوسة,1.0,mc_letter,1.49
2581,ما هو المبنى التاريخي الذي يظهر في الصورة ويعد تحفة معمارية تجسد خصائص العمارة المصرية في بداية العقد الرابع من القرن الماضي؟,['A. المسجد الأزهرB. متحف الفن الإسلاميC. القلعة الحايكيةD. دار أوبرا دمنهور'],دار أوبرا دمنهور,D,Music,Egypt,32799.png,multiple_choice,20448,D. دار أوبرا دمنهور,1.0,mc_letter,0.99
2582,ما هي الميزة المعمارية التي تحيط بالصحن كما يظهر في الصورة؟,['A. القبة الكبيرةB. الأسوار العاليةC. الأروقة ذات العقودD. الشباكات الجصية'],الأروقة ذات العقود,C,Architecture,Egypt,107007,multiple_choice,210,C. الأروقة ذات العقود,1.0,mc_letter,1.54
2583,كما يظهر في الصورة، توجد مباني حديثة وعالية تطل على ميناء نشط في الشارقة.,[],'TRUE',nan,Geography,UAE,81670.png,true_false,15520,صواب/خطأ: TRUE,1.0,true_false_exact,0.82
2584,المناخ في عجلون معتدل صيفاً وبارد شتاءً، الظاهر في الصورة. هذا المناخ يجذب السياح على مدار السنة.,[],'TRUE',nan,Geography,Jordan,59986.png,true_false,27380,صواب,1.0,true_false_exact,0.94
2585,ما هو المكان الذي يظهر في الصورة حيث تنمو هذه النباتات بشكل طبيعي؟,['A. المغربB. مصرC. السعوديةD. تونس'],المغرب,A,Flora,Morocco,31847.png,multiple_choice,16621,B. مصر,0.0,mc_letter,0.75
2586,ما هو النشاط الاقتصادي الرئيسي الذي يظهر في الصورة ويعكس أهمية المدينة كمركز تجاري؟,['A. الزراعةB. التجارةC. صيد الأسماكD. السياحة'],التجارة,B,Geography,UAE,50328.png,multiple_choice,15137,B. التجارة,1.0,mc_letter,0.75
2587,الحرانة هي جزء من الهضبة الشرقية في الأردن، كما يظهر في الصورة، وهي منطقة صحراوية تتميز بمناخها المتنوع. تتأثر الحرانة بمناخ متوسطي معتدل من الغرب.,[],'TRUE',nan,Geography,Jordan,31551.png,true_false,24941,"الحرانة هي جزء من الهضبة الشرقية في الأردن.
TRUE",1.0,true_false_exact,1.43
2588,ما هو المعلم الذي يحيط بالصحن المكشوف؟,['A. المنارة الحلزونيةB. الأروقة ذات العقودC. الأسوار البسيطةD. القبة الكبيرة'],الأروقة ذات العقود,B,Architecture,Egypt,107052,multiple_choice,502,ب. الأروقة ذات العقود,0.857,mc_text_anls,1.06
2590,الإطار المحيط بالرسم في الصورة مزخرف بنقوش زخرفية جميلة، مما يضفي على الصورة طابعًا فنيًا وثقافيًا.,[],'TRUE',nan,Clothes,Algeria,27346.png,true_false,26421,"""Femme moresque d'Alger en Barbarie allant par la Ville.""",0.0,true_false_anls,1.74
2591,أي من المكونات التالية يُلاحظ وجودها بشكل واضح في الطبق الذي يظهر في الصورة؟,['A. الطماطمB. الثومC. البصل الأخضرD. الفلفل الأحمر'],الطماطم,A,Food,Jordan,18396,multiple_choice,16358,"A. الطماطم
C. البصل الأخضر",1.0,mc_letter,1.82
2592,ما هو المبنى الذي يظهر في الصورة ويتميز بتصميمه المعماري الفريد الذي يعكس التراث الإسلامي؟,['A. المكتبةB. المسجدC. المدرسةD. البوابة'],البوابة,D,Architecture,Iraq,78002,multiple_choice,15893,D. البوابة,1.0,mc_letter,1.07
2595,في أي جزيرة توجد السمكة التي تظهر في الصورة بكثرة؟,['A. جزيرة فيلكاB. جزيرة بوبيانC. جزيرة أم قصرD. جزيرة وربة'],جزيرة وربة,D,Geography,Kuwait,63113.png,multiple_choice,18009,C. جزيرة أم قصر,0.0,mc_letter,1.49
2596,ما هو الاتحاد الذي يضم بلديات المنطقة الظاهر في الصورة ويهدف إلى تنفيذ المشاريع المشتركة بين البلديات؟,['A. اتحاد بلديات البترونB. اتحاد بلديات المنيةC. تجمع بلديات الضنيةD. اتحاد بلديات طرابلس'],تجمع بلديات الضنية,C,Geography,Lebanon,20162.png,multiple_choice,12374,اتحاد بلديات طرابلس,0.0,mc_no_match,3.0
2597,ما هي الصلصة التي تُقدم مع الشيش طاووق؟,['A. صلصة الطماطمB. صلصة الثومC. صلصة الشطةD. صلصة الليمون'],صلصة الثوم,B,Food,Egypt,68304,multiple_choice,8890,C. صلصة الشطة,0.0,mc_letter,1.6
2599,حكم محكمة العدل الدولية في عام 2001 قرر أن جزر حوار تقع تحت سيادة قطر.,[],'FALSE',nan,Geography,Qatar,83392.png,true_false,14220,TRUE,0.0,true_false_exact,1.59
2601,ما هو المدخل الذي يظهر في الصورة ويحتوي على باب كبير مزخرف بنقوش إسلامية؟,['A. مدخل جامع محمد الأمين الرئيسيB. باب مسجد الفاتحC. مدخل مسجد النورD. باب مسجد السلطان قابوس'],مدخل جامع محمد الأمين الرئيسي,A,Architecture,Oman,105408,multiple_choice,4275,D. باب مسجد السلطان قابوس,0.0,mc_letter,0.91
2602,ما هو الموقع الذي يظهر في الصورة ويقع على ساحل بحيرة طبريا في شمال فلسطين؟,['A. طبرياB. كفر ناحومC. بيسانD. نابلس'],كفر ناحوم,B,Architecture,Palestine,3157,multiple_choice,1207,بيسان,0.0,mc_no_match,1.04
2604,ما هي الميزة المعمارية التي تظهر في الصورة والتي تقسم المدينة إلى منطقتين رئيسيتين؟,['A. جزيرة العالمB. برج خليفةC. نخلة جميراD. خور دبي'],خور دبي,D,Geography,UAE,50333.png,multiple_choice,15519,A. جزيرة العالم,0.0,mc_letter,1.03
2605,ما هو الزي التقليدي الذي يظهر في الصورة؟,['A. الثوب العربيB. الدراعات والبخنقC. العباءةD. الدشداشة'],الدراعات والبخنق,B,Geography,Bahrain,3419.png,multiple_choice,15013,C. العباءة,0.0,mc_letter,0.79
2606,ما هو العنصر الذي يظهر في الصورة ويتميز بكونه مصنوعاً من الخشب الداكن ومحاطاً بزخارف فنية؟,['A. الثرياB. الأعمدةC. السجادD. المنبر'],المنبر,D,Architecture,Iraq,78003,multiple_choice,15894,D. المنبر,1.0,mc_letter,0.98
2609,ما هو نوع السوق الذي يظهر في الصورة؟,['A. سوق جاراB. سوق البتراءC. سوق عمان المركزيD. سوق وادي رم'],سوق جارا,A,LandMarks,Jordan,66920,multiple_choice,24171,A. سوق جارا,1.0,mc_letter,1.12
2612,ما هو المبنى الذي يظهر في الصورة ويعكس آثار التلف والدمار؟,['A. مبنى البنك في جزيرة فيلكاB. قصر الحاكم في جزيرة فيلكاC. مبنى حكومي في العاصمةD. متحف تاريخي في مدينة الكويت'],مبنى البنك في جزيرة فيلكا,A,Geography,Kuwait,58587.png,multiple_choice,17496,"بناء على ما يظهر في الصورة، فإن الإجابة الدقيقة هي:
B. قصر الحاكم في جزيرة فيلكا",0.0,mc_no_match,1.65
2613,ما هو حجم الزهرة الذي يظهر في الصورة؟,['A. حوالي 5 مليمترB. حوالي 3 مليمترC. حوالي 10 مليمترD. حوالي 1 مليمتر'],حوالي 3 مليمتر,B,Flora,Morocco,31847.png,multiple_choice,16621,B. حوالي 3 مليمتر,1.0,mc_letter,1.71
2615,ما هو السور الذي يظهر في الصورة ويحيط بالمنطقة؟,['A. سور معبد المقهB. سور مدينة تعزC. سور قصر ماربD. سور قلعة صنعاء'],سور معبد المقه,A,Architecture,Yemen,494,multiple_choice,193,B. سور مدينة تعز,0.0,mc_letter,0.91
2616,ما هو السقف الذي يظهر في الصورة؟,['A. السقف المصنوع من الطوبB. السقف المعدني الملونC. السقف الخشبي المزخرف بتصميمات هندسية جميلةD. السقف الحديث المصنوع من الزجاج'],السقف الخشبي المزخرف بتصميمات هندسية جميلة,C,Geography,Oman,16925.png,multiple_choice,10330,C. السقف الخشبي المزخرف بتصميمات هندسية جميلة,1.0,mc_letter,1.2
2618,ما هو العنصر المعماري الذي يظهر في الصورة ويتميز بتصميم هندسي معقد ونقوش إسلامية جميلة؟,['A. الأعمدة الرخامية البيضاءB. الجدار من الحجر المصقولC. القباب المتحركةD. الباب الضخم المصنوع من الخشب المزخرف بالذهب'],الباب الضخم المصنوع من الخشب المزخرف بالذهب,D,Architecture,Saudi_Arabia,32236,multiple_choice,8530,D. الباب الضخم المصنوع من الخشب المزخرف بالذهب,1.0,mc_letter,0.95
2619,كما يظهر في الصورة، تقع الكنيسة في منطقة حضرية نشطة تحيط بها مباني أخرى ورافعة بناء.,[],'TRUE',nan,Geography,UAE,9624.png,true_false,15673,صواب/خطأ: TRUE,1.0,true_false_exact,0.83
2620,ما هو العنصر المعماري الذي يظهر في الصورة ويحيط بالحوش ويحمل السقف المقوس؟,['A. السردابB. البستانC. الأعمدةD. الشبابيك الحديدية'],الأعمدة,C,Architecture,Iraq,78080,multiple_choice,15996,C. الأعمدة,1.0,mc_letter,0.86
2621,الظاهر في الصورة يشير إلى أن المئذنة ترتفع بارتفاع ملحوظ، فقد تم بناء المئذنة في العصر الفاطمي.,[],'خطأ',nan,Architecture,Egypt,107032,true_false,240,"صواب/خطأ
TRUE",0.0,true_false_exact,0.84
2622,ما هو نوع السوق الذي يظهر في الصورة؟,['A. سوق البتراءB. سوق جاراC. سوق عمان المركزيD. سوق وادي رم'],سوق جارا,B,LandMarks,Jordan,66918,multiple_choice,24169,B. سوق جارا,1.0,mc_letter,0.92
2623,ما هي العناصر المعمارية التي تلعب دورًا جماليًا ووظيفيًا في تصميم المباني كما يظهر في الصورة؟,['A. الجدران الزجاجية والنوافذ البلاستيكيةB. النوافذ الزجاجية والبوابات الحديديةC. العقود والنوافذ المزخرفةD. الأعمدة والأسقف العالية'],العقود والنوافذ المزخرفة,C,Architecture,Yemen,461,multiple_choice,57,C. العقود والنوافذ المزخرفة,1.0,mc_letter,1.15
2626,ما هو نوع الخبز الذي يظهر في الصورة؟,['A. خبز الشامB. خبز البيتاC. خبز الطاوةD. خبز التوست المحمص'],خبز التوست المحمص,D,Food,Jordan,18396,multiple_choice,16358,A. خبز الشام,0.0,mc_letter,0.92
2627,ما هو المعلم البارز الذي يظهر في الصورة ويقع على قمة تلة صخرية؟,['A. الكورنيشB. المبخرةC. الحدائق الخضراءD. الشوارع المحيطة'],المبخرة,B,Geography,Oman,31815.png,multiple_choice,11344,B. المبخرة,1.0,mc_letter,1.09
2629,يعد الموقع الظاهر في الصورة من بين مواقع التراث العالمي لليونسكو,[],'TRUE',nan,LandMarks,Morocco,43412,true_false,26025,TRUE,1.0,true_false_exact,0.89
2630,ما هو اللون الذي يظهر في الصورة للقبة الشاهقة التي تتوسط المسجد؟,['A. ذهبيB. أزرق داكنC. أبيضD. أخضر فاتح'],أخضر فاتح,D,Architecture,Oman,105401,multiple_choice,4268,ب. أزرق داكن,0.0,mc_no_match,1.16
2631,ما هو المكان التاريخي الذي يظهر في الصورة وتم تحويله إلى متحف لتخليد ذكرى الشهداء؟,['A. قصر الصباحB. متحف الكويت الوطنيC. بيت القرينD. المسجد الكبير'],بيت القرين,C,Architecture,Kuwait,106900,multiple_choice,14455,بيت القرين,1.0,mc_text_exact,0.67
2633,كما يظهر في الصورة، بني جامع الإمام الأعظم في عام 375 هـ بجوار قبر الإمام أبي حنيفة النعمان.,[],'TRUE',nan,Architecture,Iraq,78008,true_false,15899,TRUE,1.0,true_false_exact,1.04
2636,ما هو العنصر الذي يظهر في الصورة ويحيط به شرائط من الحجر الجيري المحلي، مما يعكس جودة البناء؟,['A. المندلونB. النافذة العاديةC. الجدار الخارجيD. الباب الرئيسي'],المندلون,A,Architecture,Lebanon,18613,multiple_choice,11799,A. المندلون,1.0,mc_letter,0.87
2637,ما هو الطبق الوطني الذي يظهر في الصورة ويُعد الرئيسي في العراق؟,['A. المسكوفB. المنسفC. الكفتةD. الكبة'],المسكوف,A,Food,Iraq,132422,multiple_choice,14861,A. المسكوف,1.0,mc_letter,1.5
2638,ما هو الزي التقليدي الذي يظهر في الصورة ؟,['A. الجلبابB. الحيكC. القفطانD. الشال'],الحيك,B,Clothes,Algeria,27348.png,multiple_choice,26425,A. الجلباب,0.0,mc_letter,0.72
2639,ما هو الحلوى التقليدي الذي يظهر في الصورة؟,['A. البقلاوةB. الكنافةC. العفوسةD. الحلاوة'],العفوسة,C,Food,Saudi_Arabia,133415,multiple_choice,10969,C. العفوسة,1.0,mc_letter,1.39
2640,ما الذي يحيط بالصحن في هذا المسجد؟,['A. المنارة الشهيرةB. القبة الوسطىC. الأسوار العاليةD. الأروقة ذات العقود المتقنة'],الأروقة ذات العقود المتقنة,D,Architecture,Egypt,107037,multiple_choice,245,د. الأروقة ذات العقود المتقنة,0.897,mc_text_anls,1.07
2641,ما هو العمل الفني الذي يظهر في الصورة ويعود إلى أواخر القرن الثاني والثالث؟,['A. الرسومات الجدارية في المفرقB. التماثيل في عمانC. الفسيفساء الرومانية في جرشD. النقوش النبطية في البتراء'],الفسيفساء الرومانية في جرش,C,Food,Jordan,18585,multiple_choice,20920,C. الفسيفساء الرومانية في جرش,1.0,mc_letter,2.16
2642,ما هو اللون الذي يميز الطبق الرئيسي كما يظهر في الصورة؟,['A. لون بني غامقB. لون أصفر فاتحC. لون أحمر داكنD. لون أخضر فاتح'],لون بني غامق,A,Food,Lebanon,104865,multiple_choice,10464,A. لون بني غامق,1.0,mc_letter,1.16
