id,imgname,query,ground_truth,type,model_answer,evaluation_passed,run_time
10227,multi_col_20326.png,"What is the percentage share of children participating in gym, gymnastics, trampolining or climbing frame in the last 4 weeks in England in the year 2016 among 11-15 year olds?",30.4,human,24.4%,False,1.269
10228,multi_col_20326.png,"What is the difference in the percentage between the share share of children participating in gym, gymnastics, trampolining or climbing frame in the last 4 weeks in England among 5-10 year olds between the years 2012 and 2013?",2,human,24.4%,False,1.059
10229,multi_col_20333.png,What is the average of all the light blue bars?,6.83,human,7.5,False,1.218
10230,multi_col_20333.png,Which year(s) had the greatest difference between the soft drink price and hot dog price?,"[2010/11, 2011/12, 2012/13]",human,7.5,False,1.021
10231,multi_col_20335.png,Are all the grey bars below 30%?,No,human,50%,False,1.063
10232,multi_col_20335.png,What is the percent average of the respondents not being a fan at all across all age groups?,28,human,50%,False,1.078
10233,multi_col_20446.png,What age group was most in favor if repealing the 8th amendment?,25-34,human,52%,False,1.188
10234,multi_col_20446.png,How many more people in the 50-64 group refused to vote than the 35-49 group?,3,human,30,False,1.158
10235,multi_col_20485.png,What is the percentage of art buyers who bought art online in 2020?,67,human,38%,False,1.095
10236,multi_col_20485.png,What is the average percentage of art buyers who bought art online from 2018 to 2019?,43.5,human,33%,False,1.022
10237,multi_col_20517.png,what is the highest value in blue bar ?,47,human,41,False,0.971
10238,multi_col_20517.png,What is the sum of highest value and lowest value of blue bar ?,59,human,41,False,1.006
10239,multi_col_20545.png,What is the Agriculture percentage in 2015,7.94,human,62.0,False,1.053
10240,multi_col_20545.png,What is the difference between Agriculture and industry in 2020,17.21,human,6.21%,False,1.547
10241,multi_col_20578.png,The shortest light blue bar minus the tallest grey bar yields what value??,545,human,"7,516",False,1.216
10242,multi_col_20578.png,Is the sum of all the  WarnerMedia's global revenue for advertising from 2018 to 2019?,6896,human,"7,506",False,1.006
10243,multi_col_20617.png,Which gender distribution of passengers is highest in Luton?,Male,human,53%,False,0.987
10244,multi_col_20617.png,What is the average of males in Gatwick and Stansted?,52,human,52%,True,0.993
10245,multi_col_20648.png,In which year the sales of dietary supplements was  minimum?,2014,human,62.1,False,0.981
10246,multi_col_20648.png,What is the difference between minimum dietary supplements sold over the years and maximum tonics sold over the years?,37.6,human,62.1,False,1.052
10247,multi_col_20676.png,Which has the least wholesale unit sales in the U.S overall?,Smart home controllers,human,1.9,False,1.113
10248,multi_col_20676.png,What is the average wholesale unit devices of Smart home devices?,27.85,human,35.9,False,1.617
10249,multi_col_20853.png,Which color does men indicate in the graph?,light blue,human,24%,False,1.129
10250,multi_col_20853.png,What is the difference between the lowest in men and women?,7.5,human,24%,False,1.07
10251,multi_col_20872.png,Which gender has the highest life expectancy?,female,human,female,True,1.064
10252,multi_col_20872.png,What is the average life expectancy of female from 2015 to 2018?,67.83,human,68.11,True,1.111
10253,multi_col_20895.png,What is the value of the highest bar in the chart ?,5.9,human,9.9,False,1.293
10254,multi_col_20895.png,What is the total value of 13-17 years old who using Facebook ?,1.6,human,9.9,False,1.149
10255,multi_col_20933.png,How much did Peter Dinklage earn both by net worth and earnings per episode?,16.05,human,16,True,1.082
10256,multi_col_20933.png,What is the average of net worth of the first three actors in the graph?,15,human,16,False,1.045
10257,multi_col_21042.png,What does the light blue color indicate?,Beer*,human,6.75,False,1.03
10258,multi_col_21042.png,What is the average of Hot dog?,4.625,human,6.75,False,1.045
10259,multi_col_21049.png,How many new cancer cases are there in male ?,970250,human,608570,False,1.037
10260,multi_col_21049.png,What is the difference between the genders in the all category?,1289590,human,608570,False,1.076
10261,multi_col_21102.png,How many payment methods are considered in the graph?,5,human,83%,False,0.986
10262,multi_col_21102.png,What is the average of cash payments?,38.5,human,83%,False,1.047
10263,multi_col_40134.png,In which year the white members were maximum?,1995,human,48,False,1.321
10264,multi_col_40134.png,In which year the difference between white and black members is maximum?,2010,human,291,False,1.148
10265,multi_col_40524.png,The shortest light blue bar minus the tallest dark blue bar yields what value?,17,human,22%,False,1.086
10266,multi_col_40524.png,What is the difference between the highest and the lowest respondents who were satisfied with their sex life in the  United Kingdom (UK) in 2017 for male?,17,human,31%,False,1.015
10267,multi_col_40608.png,What's the Economic growth forecast after the COVID-19 outbreak in Denmark in 2020?,1.5,human,1.5%,True,1.151
10268,multi_col_40608.png,What's the total Economic growth forecast after the COVID-19 outbreak in Denmark in 2020,2.5,human,1.5%,False,1.024
10269,multi_col_40651.png,What is the highest share in 2013?,75.9,human,56%,False,1.139
10270,multi_col_40651.png,What is the difference of shares of Private motor insurers?,4,human,56%,False,1.104
10271,multi_col_40743.png,What is the second lowest bar value in the blue bar?,59,human,62,False,1.065
10272,multi_col_40743.png,Find  the sum of the value between 50 to 60 in the chart.,112,human,74,False,0.986
10273,multi_col_40845.png,What is the lowest value in dark blue bar?,21,human,50%,False,1.012
10274,multi_col_40845.png,What is the total of japan bar?,29,human,50%,False,1.053
10275,multi_col_40922.png,How many Non blacks have no opinion?,18,human,72%,False,1.077
10276,multi_col_40922.png,Which race has the highest value?,Blacks,human,72%,False,1.115
10277,multi_col_40929.png,Which year have blue bar with value 71.7?,2015,human,71.7,False,1.102
10278,multi_col_40929.png,What is the sum of the 2012 two bars?,66.4,human,99.5,False,1.262
10279,multi_col_40930.png,Which year the blue bar is above 5?,2020,human,2020,True,1.151
10280,multi_col_40930.png,What is the sum of all blue bars?,18.93,human,7.5,False,1.063
10281,multi_col_41011.png,Which category have the highest value of blue bar?,Pollution of drinking water,human,75%,False,1.113
10282,multi_col_41011.png,what is sum of the value in extinction of plants and animal species?,79,human,75%,False,1.331
10283,multi_col_60004.png,What is the highest percentage in the blue line?,58,human,57%,True,1.083
10284,multi_col_60004.png,What is the difference between first and last data in black line (somewhat concerned)?,13,human,7%,False,1.048
10285,multi_col_60050.png,What is the blue bar value in 2020?,716.55,human,578.65,False,1.078
10286,multi_col_60050.png,What is the average of 2019 and 2020 blue bar?,711.92,human,578.65,False,1.066
10287,multi_col_60118.png,What is the highest value in dark blue bar?,240,human,240,True,1.07
10288,multi_col_60118.png,What is the sum of first data and last data in the chart?,247,human,240,True,1.041
10289,multi_col_60132.png,What is the sum of the two smallest bars?,30,human,71%,False,1.215
10290,multi_col_60132.png,What is the difference between the largest and the smallest navy blue bar?,49,human,7%,False,1.275
10291,multi_col_60173.png,What percentage is shown by navy blue bar?,50,human,42%,False,1.095
10292,multi_col_60173.png,What is the average value of male and female reason?,46,human,50%,False,1.047
10293,multi_col_60204.png,Which device has the least traffic?,Tablet,human,12%,False,1.016
10294,multi_col_60204.png,Which year has the maximum traffic of smartphones?,2017,human,54%,False,1.058
10295,multi_col_60278.png,How many millennial are Aware(net)?,91,human,91%,True,1.066
10296,multi_col_60278.png,What is the sum of the people of Boomers and Generation X who have used this service?,22,human,911,False,1.076
10297,multi_col_60285.png,What is the highest value of the light blue bar?,4.2,human,4.2,True,1.105
10298,multi_col_60285.png,What is the value of shortest light blue bar?,2.5,human,4.2,False,1.059
10299,multi_col_60322.png,"In 18-29 age group, what is the percentage value of very interested respondents?",13,human,62%,False,1.053
10300,multi_col_60322.png,What is the difference between highest and lowest value of red bar?,15,human,62%,False,1.03
10301,multi_col_60357.png,How man years does the graph represent?,11,human,684592,False,1.158
10302,multi_col_60357.png,What is the average from 2010 to 2015 in import value?,361048.33,human,664592,False,1.093
10303,multi_col_60377.png,Which color represents the navy blue line?,Male,human,9.63,False,1.18
10304,multi_col_60377.png,"What is the sum of total in year, 2017 and 2018?",21.14,human,10.63,False,1.069
10305,multi_col_60444.png,"Find out which category shows 1.8, 2 ,2.3 in the chart 2017,2018,2019 respectively?",Heart,human,Lung,False,1.136
10306,multi_col_60444.png,Find the average of all the bars in Kidney category?,9.2,human,10.2,False,1.325
10307,multi_col_60462.png,How many respondents are not sure?,29,human,42%,False,1.08
10308,multi_col_60462.png,What is the value of the highest bar?,42,human,42%,True,1.021
10309,multi_col_60518.png,Which color does light blue indicate?,Male,human,67.9%,False,1.045
10310,multi_col_60518.png,"For which social network, the percentage is minimum between male and female?",Twitter,human,67.9%,False,1.097
10311,multi_col_60541.png,Which skin  has a least difference between male and female?,Other nonepithelial skin,human,62 260,False,1.006
10312,multi_col_60541.png,What is the average number of skin cancers in male?,34060,human,"62,260",False,1.025
10313,multi_col_60563.png,which justice has highest very favorable percentage?,Ruth Bader Ginsburg,human,32%,False,1.124
10314,multi_col_60563.png,What's the percentage of people that are at least somewhat favorable toward Brett Kavanaugh?,32,human,52%,False,1.124
10315,multi_col_60574.png,Which year has a value of above 20000?,2028,human,2028,True,1.044
10316,multi_col_60574.png,What is the total spending in Medicaid?,28728,human,"20,751",False,0.98
10317,multi_col_60616.png,What is the value of dark blue bar in 2015?,10832,human,112331,False,1.124
10318,multi_col_60616.png,What is the sum of blue bar of 2008 and 2015?,157073,human,112331,False,1.084
10319,multi_col_60625.png,How many color bars shown in the chart?,5,human,72,False,1.144
10320,multi_col_60625.png,Subtract the value of green bar from red bar in the judges and politicians category and sum the result?,26,human,7%,False,1.059
10321,multi_col_60705.png,Which is highest percentage value in green bar?,33,human,54%,False,1.306
10322,multi_col_60705.png,What is the difference between highest blue bar and highest green bar?,28,human,34%,False,1.081
10323,multi_col_60779.png,How many dark blue bar crossed 50 mark?,2,human,50,False,1.149
10324,multi_col_60779.png,What is the difference between two bars in For clarity category?,39,human,50,False,1.168
10325,multi_col_60793.png,Which category has value of 30% in 2017/18?,11-15 years,human,30%,False,1.092
10326,multi_col_60793.png,What is the difference between the ages in 2014/15?,21.2,human,30%,False,1.138
10327,multi_col_60811.png,What is the value of frozen fruits?,24,human,24%,True,1.071
10328,multi_col_60811.png,What is the total value of fresh and shelf-stable vegetables?,42,human,24%,False,1.04
10329,multi_col_60838.png,Which region the females value shows 10.4 and males value as 3.8?,London,human,6.9,False,1.049
10330,multi_col_60838.png,"What is the average  of females value in the first five region,  from Yorkshire and the humber to south west?",9.8,human,6.9,False,1.116
10331,multi_col_60848.png,Find the lowest value in the dark blue bar?,130,human,149,False,1.146
10332,multi_col_60848.png,What is the average of last 3 year in Danish citizenship?,1972,human,149,False,1.05
10333,multi_col_60854.png,How much is the e commerce sales for companies under 50 employees in 2019?,35.6,human,196.2,False,1.084
10334,multi_col_60854.png,How much is the e commerce sales for companies under 250 employees in 2019?,83.4,human,196.2,False,1.011
10335,multi_col_60860.png,What is the percentage share of Industry in GDP in 2015?,13.65,human,45.0%,False,1.101
10336,multi_col_60860.png,What is the difference between highest and lowest agriculture share?,12.3,human,2.6%,False,1.053
10337,multi_col_60963.png,What is the prevelance of dietary supplements in men of age group 31-50 between 2003 and 2006 in the US?,44,human,75%,False,1.028
10338,multi_col_60963.png,What is the average prevelance of dietary supplements in people of age group 19-30 between 2003 and 2006 in the US?,39.5,human,75%,False,1.03
10339,multi_col_60981.png,What is the biggest value among all the bars?,37,human,53%,False,1.124
10340,multi_col_60981.png,What is the difference between the modes of Somewhat interested and that of Don't know?,27,human,53,False,1.292
10341,multi_col_60987.png,What is the number of viewers in 2005?,8.1,human,8.1,True,1.052
10342,multi_col_60987.png,What is the difference between the rating and viewers in 2013?,3.4,human,8.1,False,1.036
10343,multi_col_80016.png,Which sector is largest in 2021?,TLC network systems,human,8.8,False,1.143
10344,multi_col_80016.png,What is the market size of top 3 sectors in 2021?,51.2,human,13.6,False,1.064
10345,multi_col_80151.png,Which generation enjoy social media the least?,Boomers,human,48%,False,1.1
10346,multi_col_80151.png,What's the percentage of boomers who never use social media?,48,human,48%,True,1.069
10347,multi_col_80183.png,Identify what is referred  61% and 55%?,Hardware,human,61%,False,1.026
10348,multi_col_80183.png,How much percentage points increased in services from 2014 to 2020?,3.4,human,53%,False,1.04
10349,multi_col_80249.png,"Identify the category in y-axis, where the bar value is 8,5,12,20 %?",Chinese language TV,human,"8,5,12,20 %",False,1.186
10350,multi_col_80249.png,What is the average all grey bar (2 to 5 hours data)?,12.4,human,20%,False,1.052
10351,multi_col_80251.png,What is the highest value of Moscow?,Moscow,human,33%,False,1.06
10352,multi_col_80251.png,What is the ratio between sales and average bill in 'Across Russia'?,0.4333,human,33%,False,1.034
10353,multi_col_100081.png,In which year there was more usage of internet everyday among individual?,2019,human,16%,False,1.057
10354,multi_col_100081.png,what is the sum total of usage of internet every day and  often/sometime among individual in the year 2013 ?,73,human,7%,False,1.01
10355,multi_col_100147.png,Which opinion has the least difference between 2011 and 2012?,Important,human,26%,False,1.023
10356,multi_col_100147.png,How many opinions have a percentage of equal or above 20%?,3,human,42%,False,1.017
10357,multi_col_100172.png,Which color shows the highest value?,yellow,human,58%,False,0.986
10358,multi_col_100172.png,What is the difference between the red and green color?,4,human,58%,False,1.019
10359,multi_col_100175.png,"In the chart, Lesbian women data shows 28 and gay men data shows 9, find that category?",Dating,human,63%,False,1.158
10360,multi_col_100175.png,"Use Gay men data from Dating, Hook up and Entertainment and Find the average of this data ?",34.66,human,63%,False,1.103
10361,multi_col_100268.png,Which is the lowest unpaid internships by sector in US?,Government,human,62%,False,1.028
10362,multi_col_100268.png,What is the average unpaid internships ?,34,human,62%,False,0.972
10363,multi_col_100273.png,What is the highest percentage recorded in Happy with current Hours?,69,human,62%,False,1.274
10364,multi_col_100273.png,What is the average of all the blue bar data?,54.44,human,62%,False,1.235
10365,multi_col_100300.png,Which political party dominated in all the segment ?,Democratic,human,72%,False,1.04
10366,multi_col_100300.png,What is the average percentage of Republican ?,41.75,human,72%,False,1.065
10367,multi_col_100304.png,How many bars ( combined) in the chart ?,12,human,288,False,1.272
10368,multi_col_100304.png,"Find the average of this three factor in Positive data, Medical care, Rights of women and Protection against the Taliban?",51,human,78%,False,1.133
10369,multi_col_100326.png,Which age range has more population than others?,25-59 years,human,"15,047",False,0.997
10370,multi_col_100326.png,In which age range is the gender gap the largest?,25-59 years,human,"15,047",False,1.062
10371,multi_col_80501.png,Which year does the purple color indicate?,2019,human,93%,False,1.009
10372,multi_col_80501.png,What is the ratio of fixed broadband in the years 2018 and 2019?,1,human,94%,False,1.002
10373,multi_col_80582.png,What is the number of Macy's stores  worldwide in the year 2018?,649,human,572,False,1.2
10374,multi_col_80582.png,"What is the total of Macy's, Bloomingdale's and Bluemercury brand stores worldwide in the 2019?",839,human,572,False,1.16
10375,multi_col_80630.png,WHich period has the least e-reader owners?,November 2010,human,6%,False,1.035
10376,multi_col_80630.png,WHat is the total value of 30-49 age group?,41,human,24%,False,1.008
10377,multi_col_80704.png,"In which period, there should be a referendum is high ?",Jul 25-26,human,42%,False,1.07
10378,multi_col_80704.png,How many periods represent least difference between should and should not?,3,human,42%,False,1.36
10379,multi_col_80751.png,"Which segments has the higher average, general merchandisers or grocers?",General Merchandisers,human,53,False,1.303
10380,multi_col_80751.png,What is the average for general merchandisers?,46.75,human,53,False,1.042
10381,multi_col_80825.png,How many genders have been considered?,2,human,68.99,False,1.038
10382,multi_col_80825.png,What is the average of highest values of male and female?,70.445,human,68.99,True,1.094
10383,multi_col_80914.png,Which data line experienced the biggest changes across all years?,"Europe, Middle East and Africa",human,Asia Pacific,False,1.016
10384,multi_col_80914.png,"For North America and Asia Pacific regions, which revenue average across all years is bigger?",North America,human,Asia Pacific,False,0.953
10385,two_col_63.png,Are the bars sorted in increasingly or decreasingly from left to right?,decreasing,human,Yes,False,1.009
10386,two_col_63.png,Which two firms have above 90 billion U.S. dollars total revenue?,"[Deloitte, PwC]",human,Yes,False,1.256
10387,multi_col_73.png,Which sector has the tallest bars in all years?,Services,human,Services,True,1.148
10388,multi_col_73.png,In which year the GDP of the services sector was maximum and the GDP of the Industry was minimum?,2019,human,2019,True,1.086
10389,multi_col_133.png,Which viewer type does of the upper bar in the stacked bars represent?,Occasional viewers,human,291.6,False,1.017
10390,multi_col_133.png,In how many years the number of eSports enthusiasts is above 200 in this graph?,3,human,291.6,False,1.104
10391,multi_col_150.png,What's the color of the tallest bar in this graph?,Red,human,61%,False,1.043
10392,multi_col_150.png,"On average, which candidate had the lowest share of votes among all the military personnel in this graph?",Hillary Clinton,human,45%,False,1.005
10393,multi_col_20933.png,Who portrayed Jon Snow?,Kit Harington,augmented,16,False,1.204
10394,multi_col_20933.png,Who played Mother of Dragons Daenerys Targaryen?,Emilia Clarke,augmented,16,False,0.97
10395,multi_col_20933.png,What was the estimated net worth of Peter Dinklage and Nikolaj Coster-Waldau?,16,augmented,16,True,1.014
10396,multi_col_972.png,What is the most popular cross-platform mobile framwork used by global developers?,React Native,augmented,42.4,False,1.14
10397,multi_col_60377.png,When did the population of the Dominican Republic begin to increase?,2008,augmented,10.4,False,1.07
10398,multi_col_60377.png,What was the population of the Dominican Republic in 2018?,10.63,augmented,10.63,True,1.067
10399,multi_col_60563.png,Which Supreme Court justice did 32 percent of respondents not know if they had a favorable or unfavorable opinion of?,Brett Kavanaugh,augmented,32,False,1.231
10400,multi_col_101153.png,When did the population of Antigua & Barbuda begin to increase?,2008,augmented,49.87,False,1.052
10401,multi_col_80582.png,How many Macy's branded stores did Macy's operate in 2020?,572,augmented,572,True,1.004
10402,multi_col_80582.png,How many Bluemercury stores did Macy's operate in 2020?,162,augmented,572,False,0.992
10403,multi_col_80751.png,"What was the average ticket in general merchandisers and grocers during the week of February 25 to March 2, 2020?",53,augmented,53,True,1.003
10404,multi_col_80751.png,What was the average transaction value in grocers in prior weeks?,49,augmented,53,False,1.004
10405,multi_col_80751.png,What was the average transaction value in general merchandisers and grocers in prior weeks?,46,augmented,53,False,1.108
10406,multi_col_21042.png,How much did a 24 ounce beer cost in the 2012-13 season?,6.25,augmented,6.75,False,1.038
10407,multi_col_60848.png,What did the majority of people who immigrated to Greenland in 2020 have?,Danish citizenship,augmented,149,False,1.24
10408,multi_col_60848.png,What does the vast majority of the population of Greenland have?,Danish citizenship,augmented,149,False,1.059
10409,multi_col_60848.png,What is included in the statistics for people originating from Greenland moving back home to Greenland as well as Danish people born in Denmark moving to,Danish citizenship,augmented,149,False,1.295
10410,multi_col_80016.png,What is the forecast for the ICT sector in Italy in 2020?,2022,augmented,13.6,False,1.035
10411,multi_col_80016.png,What was the revenue of the software and ICT solutions sector in 2019?,12.3,augmented,12.8,True,1.039
10412,multi_col_40524.png,What generation was most satisfied with their sex life?,Millennials,augmented,38%,False,0.975
10413,multi_col_40524.png,What generation was least satisfied with their sex life?,Boomers,augmented,38%,False,0.979
10414,multi_col_40524.png,What percentage of females were satisfied with their sex life in 2017?,37,augmented,22%,False,1.049
10415,multi_col_100300.png,What percentage of voters with less than high school education voted for the democratic candidate?,72,augmented,72%,True,1.024
10416,multi_col_60118.png,How many drug recall enforcement reports did the FDA issue for over-the-counter drugs in 2015?,39,augmented,240,False,1.08
10417,multi_col_60118.png,How many drug recall enforcement reports were issued for prescription drugs in 2015?,195,augmented,240,False,2.289
10418,multi_col_60838.png,What was the highest rate of thyroid cancer among men in the North East in 2018?,5.5,augmented,6.9,False,1.073
10419,multi_col_20617.png,What was the only airport with a noticeable difference in the gender of its passengers?,Heathrow,augmented,53%,False,1.222
10420,multi_col_80501.png,In what year did the popularity of internet connection technologies increase in Great Britain?,2013,augmented,93%,False,1.01
10421,multi_col_60285.png,Which motorcycle brand offered the greatest profit returns according to dealers?,Harley Davidson,augmented,4.5,False,1.388
10422,multi_col_20248.png,Which tour operator topped the list of Europe's leading tour operators in 2014?,Thomas Cook,augmented,TUI,False,0.994
10423,multi_col_20248.png,How much revenue did TUI have in 2012 and 2014?,18.7,augmented,18.3,True,0.994
10424,multi_col_20676.png,How many smart home devices were sold to dealers in the United States in 2014?,20.7,augmented,35.9,False,1.049
10425,multi_col_150.png,Which candidate did 34 percent of military voters vote for?,Hillary Clinton,augmented,45%,False,0.981
10426,multi_col_60987.png,What rating does the 2013 All-Star game have?,4.6,augmented,8.1,False,1.027
10427,multi_col_567.png,"How many homicides occurred in Canada per 100,000 residents in 2019?",1.8,augmented,5.8,False,1.118
10428,two_col_100022.png,What was the second-most-shared news page on Facebook in January 2017?,CNN,augmented,11.13,False,1.027
10429,two_col_100022.png,How many times was The Daily Mail's video shared on Facebook in January 2017?,11.13,augmented,11.13,True,1.012
10430,two_col_100223.png,How did Belize score in estimated earned income?,0.56,augmented,0.75,False,1.132
10431,two_col_100509.png,What was the average retail price of snowboard boots in specialty shops in the United States in 2015/16?,179.62,augmented,171.19,True,1.561
10432,two_col_100847.png,What online review site did 59 percent of respondents say they had visited to conduct research on a local business?,Yelp,augmented,81%,False,1.012
10433,two_col_2084.png,How many seats did Pakatan Harapan win?,113,augmented,113,True,0.974
10434,two_col_20990.png,How many road fatalities were there in Portugal in 2007?,974,augmented,621,False,0.999
10435,two_col_20990.png,How many road fatalities were there in Portugal in 2019?,621,augmented,621,True,1.195
10436,two_col_21010.png,Where did 42 percent of nickel imports into the U.S. come from between 2016 and 2019?,Canada,augmented,42,False,0.983
10437,two_col_21498.png,What country had the world's largest potash reserves in 2019?,Canada,augmented,Belarus,False,0.991
10438,two_col_21498.png,What percentage of potash reserves did Canada have in 2019?,27.8,augmented,27.8%,True,1.009
10439,two_col_225.png,Who is the most successful actress in the history of the Academy Awards?,Katharine Hepburn,augmented,4,False,1.074
10440,two_col_40183.png,What is the deepest lake in Italy?,Lago Maggiore,augmented,Lago di Como,False,1.05
10441,two_col_41275.png,What is the average EUR/PLN exchange rate at the end of 2020?,4.25,augmented,4.4,True,1.032
10442,two_col_41834.png,What brand generated 59 percent of Kering Group's global revenue in 2020?,Gucci,augmented,Gucci,True,0.958
10443,two_col_41834.png,What percentage of Kering Group's global revenue did Gucci generate in 2020?,59,augmented,59,True,0.99
10444,two_col_42974.png,When was Kuwait's domestic travel and tourism expenditure first measured?,2012,augmented,2028**,False,1.35
10445,two_col_42974.png,How many Kuwaiti dinars will domestic travel expenditure in Kuwait be by 2028?,3237.9,augmented,3327.9,True,1.155
10446,two_col_5812.png,What was the most popular fashion brand on Facebook as of January 2021?,Louis Vuitton,augmented,24.07,False,1.127
10447,two_col_5812.png,What was the second most popular fashion brand on Facebook in 2021?,Dior,augmented,24.07,False,1.05
10448,two_col_5812.png,How many fans did Louis Vuitton have on Facebook as of January 2021?,24.07,augmented,24.07,True,0.986
10449,two_col_5812.png,How many fans did Dior have on Facebook as of January 2021?,17.64,augmented,24.07,False,1.845
10450,two_col_5836.png,What was the average hourly earnings for all employees on private nonfarm payrolls in the United States in May 2021?,30.33,augmented,30.18,True,1.051
10451,two_col_5913.png,Which station was the busiest in the financial year of 2019/20?,Waterloo,augmented,86.9,False,1.121
10452,two_col_62140.png,How many Taco Bell stores did Yum! Brands have in Spain at the end of the third quarter of 2020?,69,augmented,765,False,1.04
10453,two_col_63.png,Which accounting firm was the biggest of the Big Four accounting firms in 2020?,Deloitte,augmented,Deloitte,True,1.053
10454,two_col_63.png,What was Deloitte's total revenue in dollars in 2020?,47.6,augmented,47.6,True,1.099
10455,two_col_6389.png,Since what year has the number of freelancers in the U.S. been increasing?,2014,augmented,59,False,1.093
10456,two_col_83575.png,Which liquid soap brand has managed to maintain positive sales growth over the specified time period?,Carex,augmented,15.2,False,1.074
10457,two_col_100412.png,What is the projected amount of flash memory capital expenditures in the United States in 2018?,31.1,augmented,31.1,True,1.044
10458,two_col_100854.png,What was the market share of cotton socks in Italy in 2016?,19,augmented,55%,False,1.023
10459,two_col_102450.png,How much was the internal travel and tourism consumption in the U.S. Virgin Islands in 2013?,3.24,augmented,2.59,False,1.071
10460,two_col_102450.png,What is the 2019 revenue of the U.S. Virgin Islands tourism industry?,2.59,augmented,2.59,True,1.034
10461,two_col_104092.png,What was the net sales share of Capri Holdings' footwear segment in fiscal year 2020?,19.8,augmented,52.8,False,1.092
10462,two_col_104731.png,"As of the third quarter of 2014, Twitter timelines had generated more than how many views?",180.64,augmented,180.64,True,1.089
10463,two_col_1365.png,What percentage of people infected with the coronavirus were female?,51.1,augmented,51.1%,True,1.017
10464,two_col_1723.png,What percentage of pet store revenue did shoppers between 45 and 64 account for in 2021?,45.2,augmented,32.5%,False,1.027
10465,two_col_1723.png,What percentage of pet store revenue did 25-44-year-olds generate in 2021?,32.3,augmented,32.5%,True,1.264
10466,two_col_20869.png,What percentage of all underlying attributable profit for Banco Santander is attributed to South America?,42,augmented,42%,True,0.955
10467,two_col_21413.png,What percentage of Puma's sales were footwear in 2020?,45.2,augmented,45.2%,True,1.13
10468,two_col_21413.png,How much did Puma's footwear sales exceed in 2018?,45.2,augmented,45.2%,True,1.034
10469,two_col_21915.png,What percentage of L'Oral's global consolidated sales did skin care account for in 2020?,39.48,augmented,39%,True,1.057
10470,two_col_23297.png,How much did marketing and sales directors earn per week?,1437.4,augmented,1583.7,False,1.103
10473,two_col_23397.png,What percentage of the world's total energy supply was nuclear energy in 2018?,4.9,augmented,31.6%,False,1.069
10474,two_col_24100.png,What was the TIV of Australian arms exports to the United States in 2018?,30,augmented,30,True,1.025
10475,two_col_24375.png,"What percentage of U.S. families had an annual income between 35,000 and 49,999 U.S. dollars?",10.5,augmented,7.5,False,1.371
10476,two_col_24642.png,What percentage of global non-renewable energy reserves did conventional natural gas account for in 2018?,17.8,augmented,45.7%,False,1.015
10477,two_col_3499.png,"How much did accounts with 1,000 to 10,000 followers increase their followers on average?",12.6,augmented,16%,False,1.025
10478,two_col_3507.png,What percentage of global inbound tourism did business and professional travel account for in 2019?,11,augmented,28%,False,1.009
10479,two_col_3574.png,What percentage of global clothing exports did China have in 2019?,30.8,augmented,30.8%,True,1.115
10480,two_col_3683.png,How many Swiss francs did Roche spend on research and development in 2020?,13009,augmented,13.009,False,1.092
10481,two_col_373.png,How much revenue did General Motors generate in the 2020 fiscal year?,122.49,augmented,122.49,True,1.028
10482,two_col_3809.png,What was General Mills' global net sales in dollars in 2020?,17910,augmented,"17,626",True,1.031
10483,two_col_3853.png,How much was the government spending on health in 2020?,178,augmented,285,False,1.057
10484,two_col_40538.png,What was the global adoption rate for biotech soybean in 2019?,48.2,augmented,48.2%,True,1.04
10485,two_col_42142.png,What was the value of reward-based crowdfunding deals in 2018?,175.4,augmented,65,False,1.015
10486,two_col_42142.png,What was the total transaction value of equity-based crowdfunding in the United States in 2018?,278.1,augmented,45%,False,1.076
10487,two_col_42774.png,What was the value of the net non-performing assets of private banks in India in fiscal year 2020?,561.23,augmented,674.37,False,1.041
10488,two_col_43526.png,What was the market share of discretionary mandate assets in Europe at the end of 2018?,45.4,augmented,55%,False,0.978
10489,two_col_4465.png,What was LVMH Group's global revenue share from the United States in 2020?,24,augmented,24%,True,1.021
10490,two_col_518.png,What percentage of 18 to 29 year olds were internet users in the United States in 2021?,99,augmented,98%,True,1.078
10491,two_col_5865.png,How much was Playmobil's revenue in 2004?,361,augmented,531,False,1.027
10492,two_col_60141.png,What percentage of all U.S. goods exports were agricultural products in 2018?,10.3,augmented,10.3,True,1.005
10493,two_col_60280.png,"How many people applied for universal credit in the two weeks prior to March 31, 2020?",950000,augmented,95000,False,1.01
10494,two_col_60280.png,"How many people applied for universal credit in the two weeks leading up to January 9, 2020?",94015,augmented,95000,True,1.056
10495,two_col_60649.png,How many dollars were the gate receipts of the Chicago Bulls in the 2019/20 season?,65,augmented,72,False,1.011
10496,two_col_6115.png,What was Austria's average annual wage from 2000 to 2019?,44689,augmented,"44,689",True,1.074
10497,two_col_6115.png,What was Austria's average annual wage in 2010?,42295,augmented,"44,689",False,1.015
10498,two_col_80389.png,What percentage of Bed Bath & Beyond's global sales did home furnishings account for in fiscal year 2020?,65.3,augmented,65,True,1.021
10499,two_col_82083.png,How much venture capital did the biotechnology industry raise in 2020?,18100,augmented,"18,100",True,1.029
10500,two_col_83479.png,What was Hornbach's sales revenue in 2013?,2,augmented,2.0,True,1.086
10501,two_col_83479.png,What was OBI's revenue in 2013?,1.7,augmented,2.25,False,1.049
