task_id,question_id,image_path,query_text,ground_truth_code,model_response,code_generation_time,VisualEval_Result,VisualEval_IoU,VisualEval_Reason,LLM_Judge_Result,LLM_Judge_Reasoning,EvalMethod
76,q1,..\Datasets\TurtleBench\Tasks\76\image\76.png,"creates exactly the same shape.

Constraint - Use these variables strictly:
pentagon_side=200","t.setheading(0)
for i in range(5):
  t.forward(pentagon_side)
  t.right(72)","import math

t.penup()
t.goto(0, -100)
t.pendown()

pentagon_side = 200
angle = 144  # Interior angle of a regular pentagon in degrees

for _ in range(5):
    t.forward(pentagon_side)
    t.left(angle)",1.14,False,0.0058,visual_iou=0.006; vars=['pentagon_side'],False,"the model code draws a pentagram (star) due to the 144-degree turn, while the ground truth draws a regular pentagon.",llm_after_visual_false
77,q1,..\Datasets\TurtleBench\Tasks\77\image\77.png,"creates exactly the same shape.

Constraint - Use these variables strictly:
pentagon_side=200","from math import sqrt, pi, cos
t = turtle.Turtle()
t.speed(0)
t.hideturtle()
t.setheading(36)
for i in range(5):
  t.forward(pentagon_side)
  t.right(72)
t.right(36)
for i in range(5):
  t.forward(2 * pentagon_side * cos(pi / 5))
  t.right(180 - 36)","import math

t.penup()
t.goto(0, -100)
t.pendown()

pentagon_side = 200
center = 0
angle = 2 * math.pi / 5

for i in range(5):
    t.forward(pentagon_side)
    t.left(144)

t.penup()
t.goto(0, 0)
t.pendown()

for i in range(5):
    t.forward(pentagon_side * math.sqrt(1 + (1/math.cos(math.pi/5))))
    t.left(144)

t.penup()
t.goto(0, 0)
t.pendown()

for i in range(5):
    t.forward(pentagon_side * math.sqrt(1 + (1/math.cos(math.pi/5))))
    t.left(72)

t.penup()
t.goto(0, 0)
t.pendown()

for i in range(5):
    t.forward(pentagon_side * math.sqrt(1 + (1/math.cos(math.pi/5))))
    t.left(144)

t.penup()
t.goto(0, 0)
t.pendown()

for i in range(5):
    t.forward(pentagon_side * math.sqrt(1 + (1/math.cos(math.pi/5))))
    t.left(144)

t.penup()
t.goto(0, 0)
t.pendown()

for i in range(5):
    t.forward(pentagon_side * math.sqrt(1 + (1/math.cos(math.pi/5))))
    t.left(144)

t.penup()
t.goto(0, 0)
t.pendown()

for i in range(5):
    t.forward(pentagon_side * math.sqrt(1 + (1/math.cos(math.pi/5))))
    t.left(144)

t.penup()
t.goto(0, 0)
t.pendown()

for i in range(5):
    t.forward(pentagon_side * math.sqrt(1 + (1/math.cos(math.pi/5))))
    t.left(144)

t.penup()
t.goto(0, 0)
t.pendown()

def draw_pentagram():
    for i in range(5):
        t.forward(pentagon_side * math.sqrt(1 + (1/math.cos(math.pi/5))))
        t.left(144)

def draw_pentagon():
    for i in range(5):
        t.forward(pentagon_side)
        t.left(72)

t.penup()
t.goto(0, -100)
t.pendown()
draw_pentagon()

t.penup()
t.goto(0, 0)
t.pendown()
draw_pentagram()

t.penup()
t.goto(0, -100)
t.pendown()
draw_pentagon()

def draw_star():
    for i in range(5):
        t.forward(pentagon_side * math.sqrt(1 + (1/math.cos(math.pi/5))))
        t.left(144)

t.penup()
t.goto(0, 0)
t.pendown()
draw_star()

t.penup()
t.goto(0, -100)
t.pendown()
draw_pentagon()

t.penup()
t.goto(0, 0)
t.pendown()

t.begin_fill()
for i in range(5):
    t.forward(pentagon_side)
    t.left(72)
t.end_fill()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, -100)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, -100)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

def draw_pentagon():
    for i in range(5):
        t.forward(pentagon_side)
        t.left(72)

def draw_star():
    for i in range(5):
        t.forward(pentagon_side * math.sqrt(1 + (1/math.cos(math.pi/5))))
        t.left(144)

t.penup()
t.goto(0, -100)
t.pendown()
draw_pentagon()

t.penup()
t.goto(0, 0)
t.pendown()
draw_star()

t.penup()
t.goto(0, -100)
t.pendown()
draw_pentagon()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, -100)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

def draw_pentagon():
    for i in range(5):
        t.forward(pentagon_side)
        t.left(72)

def draw_star():
    t.penup()
    t.goto(0, 0)
    t.pendown()
    for i in range(5):
        t.forward(pentagon_side * math.sqrt(1 + (1/math.cos(math.pi/5))))
        t.left(144)

t.penup()
t.goto(0, -100)
t.pendown()
draw_pentagon()

t.penup()
t.goto(0, 0)
t.pendown()
draw_star()

t.penup()
t.goto(0, -100)
t.pendown()
draw_pentagon()

def draw_star():
    t.penup()
    t.goto(0, 0)
    t.pendown()
    for i in range(5):
        t.forward(pentagon_side * math.sqrt(1 + (1/math.cos(math.pi/5))))
        t.left(144)

t.penup()
t.goto(0, 0)
t.pendown()
draw_star()

def draw_pentagon():
    for i in range(5):
        t.forward(pentagon_side)
        t.left(72)

t.penup()
t.goto(0, -100)
t.pendown()
draw_pentagon()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

def draw_star():
    t.penup()
    t.goto(0, 0)
    t.pendown()
    for i in range(5):
        t.forward(pentagon_side * math.sqrt(1 + (1/math.cos(math.pi/5))))
        t.left(144)

def draw_pentagon():
    for i in range(5):
        t.forward(pentagon_side)
        t.left(72)

t.penup()
t.goto(0, -100)
t.pendown()
draw_pentagon()

t.penup()
t.goto(0, 0)
t.pendown()
draw_star()

t.penup()
t.goto(0, -100)
t.pendown()
draw_pentagon()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

def draw_pentagon():
    for i in range(5):
        t.forward(pentagon_side)
        t.left(72)

def draw_star():
    t.penup()
    t.goto(0, 0)
    t.pendown()
    for i in range(5):
        t.forward(pentagon_side * math.sqrt(1 + (1/math.cos(math.pi/5))))
        t.left(144)

t.penup()
t.goto(0, -100)
t.pendown()
draw_pentagon()

t.penup()
t.goto(0, 0)
t.pendown()
draw_star()

t.penup()
t.goto(0, -100)
t.pendown()
draw_pentagon()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

def draw_pentagon():
    for i in range(5):
        t.forward(pentagon_side)
        t.left(72)

def draw_star():
    t.penup()
    t.goto(0, 0)
    t.pendown()
    for i in range(5):
        t.forward(pentagon_side * math.sqrt(1 + (1/math.cos(math.pi/5))))
        t.left(144)

t.penup()
t.goto(0, -100)
t.pendown()
draw_pentagon()

t.penup()
t.goto(0, 0)
t.pendown()
draw_star()

t.penup()
t.goto(0, -100)
t.pendown()
draw_pentagon()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

def draw_pentagon():
    for i in range(5):
        t.forward(pentagon_side)
        t.left(72)

def draw_star():
    t.penup()
    t.goto(0, 0)
    t.pendown()
    for i in range(5):
        t.forward(pentagon_side * math.sqrt(1 + (1/math.cos(math.pi/5))))
        t.left(144)

t.penup()
t.goto(0, -100)
t.pendown()
draw_pentagon()

t.penup()
t.goto(0, 0)
t.pendown()
draw_star()

t.penup()
t.goto(0, -100)
t.pendown()
draw_pentagon()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

def draw_pentagon():
    for i in range(5):
        t.forward(pentagon_side)
        t.left(72)

def draw_star():
    t.penup()
    t.goto(0, 0)
    t.pendown()
    for i in range(5):
        t.forward(pentagon_side * math.sqrt(1 + (1/math.cos(math.pi/5))))
        t.left(144)

t.penup()
t.goto(0, -100)
t.pendown()
draw_pentagon()

t.penup()
t.goto(0, 0)
t.pendown()
draw_star()

t.penup()
t.goto(0, -100)
t.pendown()
draw_pentagon()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

def draw_pentagon():
    for i in range(5):
        t.forward(pentagon_side)
        t.left(72)

def draw_star():
    t.penup()
    t.goto(0, 0)
    t.pendown()
    for i in range(5):
        t.forward(pentagon_side * math.sqrt(1 + (1/math.cos(math.pi/5))))
        t.left(144)

t.penup()
t.goto(0, -100)
t.pendown()
draw_pentagon()

t.penup()
t.goto(0, 0)
t.pendown()
draw_star()

t.penup()
t.goto(0, -100)
t.pendown()
draw_pentagon()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

def draw_pentagon():
    for i in range(5):
        t.forward(pentagon_side)
        t.left(72)

def draw_star():
    t.penup()
    t.goto(0, 0)
    t.pendown()
    for i in range(5):
        t.forward(pentagon_side * math.sqrt(1 + (1/math.cos(math.pi/5))))
        t.left(144)

t.penup()
t.goto(0, -100)
t.pendown()
draw_pentagon()

t.penup()
t.goto(0, 0)
t.pendown()
draw_star()

t.penup()
t.goto(0, -100)
t.pendown()
draw_pentagon()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

def draw_pentagon():
    for i in range(5):
        t.forward(pentagon_side)
        t.left(72)

def draw_star():
    t.penup()
    t.goto(0, 0)
    t.pendown()
    for i in range(5):
        t.forward(pentagon_side * math.sqrt(1 + (1/math.cos(math.pi/5))))
        t.left(144)

t.penup()
t.goto(0, -100)
t.pendown()
draw_pentagon()

t.penup()
t.goto(0, 0)
t.pendown()
draw_star()

t.penup()
t.goto(0, -100)
t.pendown()
draw_pentagon()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

def draw_pentagon():
    for i in range(5):
        t.forward(pentagon_side)
        t.left(72)

def draw_star():
    t.penup()
    t.goto(0, 0)
    t.pendown()
    for i in range(5):
        t.forward(pentagon_side * math.sqrt(1 + (1/math.cos(math.pi/5))))
        t.left(144)

t.penup()
t.goto(0, -100)
t.pendown()
draw_pentagon()

t.penup()
t.goto(0, 0)
t.pendown()
draw_star()

t.penup()
t.goto(0, -100)
t.pendown()
draw_pentagon()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

def draw_pentagon():
    for i in range(5):
        t.forward(pentagon_side)
        t.left(72)

def draw_star():
    t.penup()
    t.goto(0, 0)
    t.pendown()
    for i in range(5):
        t.forward(pentagon_side * math.sqrt(1 + (1/math.cos(math.pi/5))))
        t.left(144)

t.penup()
t.goto(0, -100)
t.pendown()
draw_pentagon()

t.penup()
t.goto(0, 0)
t.pendown()
draw_star()

t.penup()
t.goto(0, -100)
t.pendown()
draw_pentagon()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

def draw_pentagon():
    for i in range(5):
        t.forward(pentagon_side)
        t.left(72)

def draw_star():
    t.penup()
    t.goto(0, 0)
    t.pendown()
    for i in range(5):
        t.forward(pentagon_side * math.sqrt(1 + (1/math.cos(math.pi/5))))
        t.left(144)

t.penup()
t.goto(0, -100)
t.pendown()
draw_pentagon()

t.penup()
t.goto(0, 0)
t.pendown()
draw_star()

t.penup()
t.goto(0, -100)
t.pendown()
draw_pentagon()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

def draw_pentagon():
    for i in range(5):
        t.forward(pentagon_side)
        t.left(72)

def draw_star():
    t.penup()
    t.goto(0, 0)
    t.pendown()
    for i in range(5):
        t.forward(pentagon_side * math.sqrt(1 + (1/math.cos(math.pi/5))))
        t.left(144)

t.penup()
t.goto(0, -100)
t.pendown()
draw_pentagon()

t.penup()
t.goto(0, 0)
t.pendown()
draw_star()

t.penup()
t.goto(0, -100)
t.pendown()
draw_pentagon()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

def draw_pentagon():
    for i in range(5):
        t.forward(pentagon_side)
        t.left(72)

def draw_star():
    t.penup()
    t.goto(0, 0)
    t.pendown()
    for i in range(5):
        t.forward(pentagon_side * math.sqrt(1 + (1/math.cos(math.pi/5))))
        t.left(144)

t.penup()
t.goto(0, -100)
t.pendown()
draw_pentagon()

t.penup()
t.goto(0, 0)
t.pendown()
draw_star()

t.penup()
t.goto(0, -100)
t.pendown()
draw_pentagon()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

def draw_pentagon():
    for i in range(5):
        t.forward(pentagon_side)
        t.left(72)

def draw_star():
    t.penup()
    t.goto(0, 0)
    t.pendown()
    for i in range(5):
        t.forward(pentagon_side * math.sqrt(1 + (1/math.cos(math.pi/5))))
        t.left(144)

t.penup()
t.goto(0, -100)
t.pendown()
draw_pentagon()

t.penup()
t.goto(0, 0)
t.pendown()
draw_star()

t.penup()
t.goto(0, -100)
t.pendown()
draw_pentagon()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

def draw_pentagon():
    for i in range(5):
        t.forward(pentagon_side)
        t.left(72)

def draw_star():
    t.penup()
    t.goto(0, 0)
    t.pendown()
    for i in range(5):
        t.forward(pentagon_side * math.sqrt(1 + (1/math.cos(math.pi/5))))
        t.left(144)

t.penup()
t.goto(0, -100)
t.pendown()
draw_pentagon()

t.penup()
t.goto(0, 0)
t.pendown()
draw_star()

t.penup()
t.goto(0, -100)
t.pendown()
draw_pentagon()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

def draw_pentagon():
    for i in range(5):
        t.forward(pentagon_side)
        t.left(72)

def draw_star():
    t.penup()
    t.goto(0, 0)
    t.pendown()
    for i in range(5):
        t.forward(pentagon_side * math.sqrt(1 + (1/math.cos(math.pi/5))))
        t.left(144)

t.penup()
t.goto(0, -100)
t.pendown()
draw_pentagon()

t.penup()
t.goto(0, 0)
t.pendown()
draw_star()

t.penup()
t.goto(0, -100)
t.pendown()
draw_pentagon()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

def draw_pentagon():
    for i in range(5):
        t.forward(pentagon_side)
        t.left(72)

def draw_star():
    t.penup()
    t.goto(0, 0)
    t.pendown()
    for i in range(5):
        t.forward(pentagon_side * math.sqrt(1 + (1/math.cos(math.pi/5))))
        t.left(144)

t.penup()
t.goto(0, -100)
t.pendown()
draw_pentagon()

t.penup()
t.goto(0, 0)
t.pendown()
draw_star()

t.penup()
t.goto(0, -100)
t.pendown()
draw_pentagon()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

def draw_pentagon():
    for i in range(5):
        t.forward(pentagon_side)
        t.left(72)

def draw_star():
    t.penup()
    t.goto(0, 0)
    t.pendown()
    for i in range(5):
        t.forward(pentagon_side * math.sqrt(1 + (1/math.cos(math.pi/5))))
        t.left(144)

t.penup()
t.goto(0, -100)
t.pendown()
draw_pentagon()

t.penup()
t.goto(0, 0)
t.pendown()
draw_star()

t.penup()
t.goto(0, -100)
t.pendown()
draw_pentagon()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

def draw_pentagon():
    for i in range(5):
        t.forward(pentagon_side)
        t.left(72)

def draw_star():
    t.penup()
    t.goto(0, 0)
    t.pendown()
    for i in range(5):
        t.forward(pentagon_side * math.sqrt(1 + (1/math.cos(math.pi/5))))
        t.left(144)

t.penup()
t.goto(0, -100)
t.pendown()
draw_pentagon()

t.penup()
t.goto(0, 0)
t.pendown()
draw_star()

t.penup()
t.goto(0, -100)
t.pendown()
draw_pentagon()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

t.penup()
t.goto(0, 0)
t.pendown()

def draw_pentagon():
    for i in range(5):
        t.forward(pentagon_side)
        t.left(72)

def draw_star():
    t.penup()
    t.goto(0, 0)
    t.pendown()
    for i in range(5):
        t.forward(pentagon_side * math.sqrt(1 + (1/math.cos(math.pi/5))))
        t.left(144)

t.penup()
t.goto(0, -100)
t.pendown()
draw_pentagon()

t.penup()
t.goto(0, 0)
