id,dialect,combined_questions,combined_ground_truth,combined_model_answers,run_time
c33a525d877018abe07bfe19a98692fe,Moroccan,"Q1: واش هاد الجامع كيبان بني ديالو جديد عصري ولا قديم؟
Q2: واش هاد البلاصة منطقة حضرية ولا قروية؟
Q3: الناس لي فتصويرة شنو لابسين؟
Q4: واش هاد الساحة بحال شي رياض كيجلسو فيه الناس؟
Q5: واش كاينين ناس كيتقداو من هاد الحانوت؟","A1: هاد الجامع كيبان البني ديالو جديد
A2: هاد البلاصة هي منطقة حضرية
A3: الناس لي فالتصويرة لابسين لباس عادي
A4: لا، هاد الساحة ماشي بحال شي رياض كيجلسو فيه الناس
A5: لا، حتى شي واحد مكيتقدا من داك الحانوت","A1: بني ديالو جديد عصري
A2: منطقة حضرية
A3: لابسين ملابس عادية
A4: نعم، بحال شي رياض
A5: نعم، كاينين ناس كيتقداو",3.92
63fd0340b5aa025757bc9440bbba548c,Moroccan,"Q1: اشمن فئة عمرية كينتميو هذه العيالات ؟
Q2: اشنو لابسين هذ العيالات اللي واقفين تيهضروا؟
Q3: هذا الباب الكبير اللي محلول واش ديال شي دار ولا ديالاش؟
Q4: اش كايبان مورا داك الباب اللي محلول؟
Q5: كيديارة حالة الطقس في الصورة؟","A1: هاد البنات كيبانو من العشرينات تال تلاتينات فالعمر ديالهم.
A2: لابسين لباس شوية رسمي انيق وكلاس  فحال بلوزات وسراول.
A3: منقدروش نعرفو هاد الباب ديالاش حيت التصويرة مكتبانشي واضحة بزاف باش نشوفو الصورة كاملة ونحكمو.
A4: مكيبانش شنو كاين مورا الباب المحلول حيت الصورة مصورة من قنت شادة غير زاوية صغيرة.
A5: مكيبانش الطقس فالصورة مكاين حتى علامة على حالة الطقس.","A1: ما كنعرفش
A2: ما كنعرفش
A3: ما كنعرفش
A4: ما كنعرفش
A5: ما كنعرفش",4.34
9d4b4577c392e4cfb8888e5eaffecbf7,Moroccan,"Q1: واش هذ الشارع دايزين منه الطوموبيلات والدراجات؟
Q2: اشمن فئة عمرية كينتمي الرجل اللي في القنت ديال الشارع ؟
Q3: البنايات اللي على الجنب واش سكنية ولا ادارية؟
Q4: واش كاينين شي ناس اخرين دايزين من ذاك الشارع؟
Q5: واش كاينين شي نباتات او اشجار مزينين هاذ الشارع؟","A1: كيبانو طوموبيلات مسطاسيونين فجنب هاد الشارع ولكن مدايزينش.
A2: هاد الراجل يقدر يكون بين الخمسينات تال السبعينات من العمر ديالو.
A3: هاد البنايات لي على جنب كاين منهم سكنية ةكاين منهم تجارية.
A4: كيبانو ناس بعاد فالاخر ديال الشارع وشخص اخر فدورة ديال الشارع.
A5: لا مكتبان حتى شي نبات ولا شجرة مزينة هاد الشارع.","A1: إيوا، كاينين الطوموبيلات والدراجات
A2: الرجل كيبان كبير فالعمر
A3: البنايات سكنية
A4: لا، ما كاينينش ناس اخرين
A5: لا، ما كاينينش نباتات ولا اشجار",3.51
3090901b610548cd906c5a255863e7f5,Moroccan,"Q1: واش الناس كيلعبوا شي ألعاب لي محددة بحال التزحلق أو كيرميو التلج على بعضهم؟
Q2: الأشجار العالية واش كيبان عليها ثلج كثيف او غير مغطي الأطراف ؟
Q3: كيفاش كيبان الجو واش قريب يطيح  او مغيم ؟
Q4: واش كيبان شي أثر خطوات الناس في الثلج ؟
Q5: الناس لي كيدورو واش كيبانو مجموعين ولا أفراد مفارقين؟","A1: نعم كين اللي كيجري و كاين اللي كايلعب التزحلق حيت كيبان لينا دوك الزلاجات فوق الثلج ديال التزحلق.
A2: الشجر كايبان باقي اخضر مع شوية الثلج مغطي الاطراف.
A3: نعم كيبان الجو مغيم .
A4: لا ماكايبانوش اثر خطوات الناس فالثلج.
A5: كاينين ناس مجموعين و كاينين الافراد اللي بوحدهوم.","A1: إيوا كيلعبوا شي ألعاب بحال التزحلق
A2: الأشجار العالية كيبان عليها ثلج مغطي الأطراف
A3: الجو كيبان مغيم
A4: ما كيبانش شي أثر خطوات الناس في الثلج
A5: الناس كيبانو مجموعين",2.53
b801f6b897e65a003facf0eb97018fbe,Moroccan,"Q1: شنو هي الحالة ديال الجو فالصورة ؟
Q2: واش السيد كيضحك، كيشوف القدام، ولا كيشوف فالقط ؟
Q3: واش الجلابة ديال الراجل فيها شي لون ولا زواق ؟
Q4: واش ممكن نعرفو أشمن مدينة فاش تخادت هاد التصويرة ؟
Q5: واش البنايات لي فالخلفية، هي ديور مغربية تقليدية ولا بنايات حديثة ؟","A1: الجو كيبان مشمس و السماء صافية ولونها أزرق.
A2: لا السيد ماكايضحكش و ملفت لجهة ليمن ديالو .
A3: نعم الجلابية مخططة بالقهوي و البيج.
A4: لا ماكايبانش فالصورة اشمن مدينة.
A5: البنايات اللي اللور ماكايبانوش واش قدام و لا جداد حيت فلو فالصورة.","A1: الجو مشمس
A2: كيشوف القدام
A3: فيها شي لون
A4: ما يمكنش نعرفو
A5: بنايات حديثة",4.08
e12b12e2d2cfc410440d141a9ae5d9fe,Moroccan,"Q1: كيفاش مستفة السلعة حدا مول المحل؟
Q2: واش السلعة كاتبان لينا باقا جديدة ولا لا؟
Q3: قداش تقريبا يقدر يكون العمر ديال مول المحل؟
Q4: شنو لابس السيد مول المحل؟
Q5: واش كاين شي حوايج خرين كيتباعو فالمحل؟","A1: هاد السلعة مستفة بطريقة زوينة : الزيتون كل نوع بوحدو، مستفين فطباسل كبار وكين اللي فبواطات ديال البلاستيك، والخضرة مصيرة تاهي بوحدها و الخليع و الشمن فبواطات.
A2: نعم السلعة كاتبان جديدة و نقية.
A3: مول المحل يقدر يكون فالثلاثين من عمرو.
A4: لابس تريكو فاللون الكاكي مگفضو حتال فوق المرفق.
A5: لا ماكايناش حاجة أخرى كاتباع.","A1: السلعة مستفة مزيان حدا مول المحل.
A2: السلعة كاتبان لينا باقا جديدة.
A3: العمر ديال مول المحل يقدر يكون فشي 30 حتى 40 عام.
A4: مول المحل لابس لباس عادي.
A5: كاينين حوايج خرين كيتباعو فالمحل بحال الزيتون والفواكه.",2.85
e40ecfd594ffeb938eb48636698391dd,Moroccan,"Q1: واش القيطون مخصص فقط للعراسات؟
Q2: كيفاش كتبان من الملامح ديالها واش فرحانة ولا كاين شي تعبير اخر فوجهها؟
Q3: شنو هو لون الثوب المشبك لي لابسة العروسة؟
Q4: شنو هوما الالات الموسيقية لي تستعملو فهاد الاوركسترا؟
Q5: شنو لابس الولد لي كيشطح فهاد التصويرة؟","A1: لا، القيطون كيتستعمل فبزاف دالمناسبات و الأفراح
A2: كايبانو التعابير ديال وجهها محايدين
A3: اللون ديال الثوب المشبك هو البيض
A4: كيبان لينا بيانو ودربوكا وواحد البوق ديال التوبا
A5: الولد لابس سروال كحل وتيشورت فالغرونا","A1: لا، القيطون ماشي مخصص غير للعراسات.
A2: كتبان فرحانة فوجهها.
A3: لون الثوب المشبك هو فضي.
A4: الآلات الموسيقية لي تستعملو فهاد الأوركسترا ما معروفة.
A5: الولد لابس تي شيرت وبنطلون.",3.72
e83dfe7c691bab9214b4055cbc5bc921,Moroccan,"Q1: شحال يكون في عمر السيدة؟
Q2: واش البلاصة لي كتبيع فيها كاين في السوق؟ أو فقط في الشارع؟
Q3: واش كاين شي إقبال على شي لي كتبيع السيدة؟
Q4: واش السيدة كتبيع نوع واحد ديال السلعة؟","A1: السيدة لي فالصورة كتبان فالسبعينات
A2: البلاصة كتبان لينا غير شارع
A3: ماكيبانو لينا حتا شي كليان حداها، يعني ماكينش اقبال
A4: لا، السيدة عندها بزاف دالأنواع ديال السلعة","A1: ما نقدرش نعرف شحال في عمر السيدة
A2: البلاصة لي كتبيع فيها كاينة في الشارع
A3: ما نقدرش نعرف واش كاين شي إقبال على لي كتبيع
A4: السيدة كتبيع أكثر من نوع ديال السلعة",3.45
f83028d2d49e9fc5d346642b93e3aa0f,Moroccan,"Q1: شمن وقت فالنهار تصورات التصويرة؟
Q2: واش المسجد مبني جديد ولا قديم؟
Q3: واش كايبانو ناس ف التصويرة؟
Q4: شناهو اللون ديال هاد المسجد؟
Q5: شحال ديال المواطر و البيكالات فالتصويرة؟","A1: مكاينة حتى شي علامة كتبين لينا فاي وقت من النهار تخادت هاد التصويرة ولكن غتكون فوسط النهار بما ان الدنيا باقي فيها شميشة.
A2: المسجد كيبان مبني بطريقة عصرية وبني جديد.
A3: لا مكيبان حتى شي شخص فهاد التصويرة.
A4: المسجد اللون ديالو كريمي وخضر وفيه حتى البيض.
A5: كيبانو تقريبا 4 مواطر و3 بيكالات.","A1: ما كاينش معلومات كافية
A2: قديم
A3: لا
A4: بيج
A5: كاينين جوج ديال البيكالات",4.24
67546d91d9415f7806e93d6a5094c165,Moroccan,"Q2: واش الناس مغاربة ولا توريست؟
Q3: شنو لابسين هاد الناس لي فالتصويرة؟
Q4: شحال العمر ديال السيد لي فوق الكوتشي؟
Q5: واش كنشوفو شي محلات خرين فالتصويرة؟ ديالاش هاد المحلات؟","A2: مواضحش الوجه ديال الناس ولكن من لباسهم كيبانو بلي مغاربة.
A3: الاغلبية لابسين سروال جينز وتجاكيط من الفوق.
A4: مكيبانش وجهو واضح ولكن من خلال الهيئة ديالو يقدر يكون فالتلاتينات ديالو.
A5: كتبان غير واحد القهوة فالخلفية وناس جالسين فالكراسة ديالها.","A2: مغاربة
A3: لابسين ملابس تقليدية وعصرية
A4: ما نقدرش نحدد العمر
A5: لا، ما كينش محلات خرين فالتصويرة",2.9
404c08fcdc7c9b3a299c50280f9ca61e,Moroccan,"Q1: واش هاد المحلات كاملين كيبيعو الجلود ؟
Q2: واش كايبانو بزاف ديال الكليان تما ؟
Q3: واش هاد المحلات كايبانو ماليهم فالصورة؟
Q4: واش الصورة موخودة فالصباح و لا الليل؟
Q5: كيدايرة حالة الطقس فالصورة ؟","A1: لا كنشوفو واحد البلاصة فين كيبيو واحد الحلوة فوق طابلة.
A2: اه كيبان البلاصة عامرة بزاف بالناس.
A3: كيبان واحد الولد جالس فكرسي قبالت السلعة ديالو ولكن بما كاين بزاف ديال الناس فالوسط منقدروش نعرفو واش هما كليان ولا موالين حوانت ولا غا دايزين.
A4: الصورة تخادت فالصباح حيت كنقدرو نشوفو الشميشة داخلة على البلاصة.
A5: الناس كيبانو لابسين سخون ديكشي علاش الجو يقدر يكون بارد شوية مع شميشة مضوية والسما صافية.","A1: إيوا، كيبانو المحلات كيبيعو الجلود.
A2: لا، ما كاينينش بزاف ديال الكليان.
A3: إيوا، كايبانو ماليهم فالصورة.
A4: الصورة موخودة فالصباح.
A5: حالة الطقس كيبان فيها مشمسة.",4.0
8d72e410cddd0903bed0d1e63455945b,Moroccan,"Q1: شنو لابسين هاد الناس لي فتصويرة؟
Q2: هاد الزنقة واش فيها حوانت؟
Q3: واش هاد البلاصة كتبان شعبية؟
Q4: شنو بالضبط لي منشور فهاد الشراجم؟
Q5: واش كاينين بزاف ديال الديور سكنية فالدرب؟","A1: هاد الناس اللي فالصورة شي لابس قاميجة شي لابس تيشيرت وواحد الراجل لابس كوستيم.
A2: كايبان لينا كاراج واحد ولكن مسدود.
A3: نعم هاد البلاصة كاتبان شعبية بزاف.
A4: فهاد السراجم منشورين حوايج ديال اللباس و فوطات.
A5: نعم كاينين بزاف ديال الديور سكنية فالدرب.","A1: الناس لابسين ملابس عادية، واحد لابس بدلة وواحد لابس تي شيرت وبنطلون.
A2: ما كيبانش حوانت فهاد الزنقة.
A3: إيوا، البلاصة كتبان شعبية.
A4: فالشراجم كاينين حوايج معلقين، بحال الملابس.
A5: إيوا، كاينين بزاف ديال الديور سكنية فالدرب.",9.77
8ddf77cf540da4f862f4e4cb98a5652f,Moroccan,"Q1: واش هاد زنقة تقدر تقكون فمدينة سياحية؟
Q2: واش هاد الغرس والمحابق ديال شي دار فهاد الزنقة؟
Q4: شنو كدير هاد البنت لي لابسة الكحل؟
Q5: واش كيبان شي محل تيجاري ولا كاينين غير ديور سكنية؟","A1: نعم، غالبا هاد الزنقة فشي مدينة قديمة لي كتجلب السياح
A2: الغرس كيبان محطوط للتزيين، يعني الناس ديال الزنقة كاملين مشاركين فيه
A4: البنت كتبان بلي واقفة باش تصور
A5: لا، ماكيبان لينا حتا شي محل تجاري فالتصويرة","A1: إيوا، هاد زنقة تقدر تكون فمدينة سياحية.
A2: لا، هاد الغرس والمحابق كيبانو فشي دار.
A4: البنت لي لابسة الكحل كتشوف فشي حاجة.
A5: كاينين غير ديور سكنية.",3.74
fac9b771f6616d344771531addfcedd6,Moroccan,"Q1: واش كييبان على انه كاين احتفال بشي عيد وطني؟
Q2: واش كاين ناس بزاف فهاد التصويرة؟
Q3: واش هاد الكروسة كاينة فشي سوق ولا كورنيش؟
Q4: واش كاينين طوموبيلات فهاد البلاصة؟
Q5: كي داير الجو فزنقة فهاد التصويرة؟","A1: لا، كيبان لينا غير السيد بلي كيبيع هاد المنتجات و صافي
A2: لا، كاينين غير 4 ديال الناس فالتصويرة
A3: لا، الكروسة كاينة فالساحة لي قدام مسجد الكتبية ديال مراكش
A4: نعم، كتبان لينا واحد الطاكسي كبيرة و سيارة ديال النقل السياحي
A5: الجو كيبان مشمش و بارد شوية من اللباس ديال الناس","A1: إيوا كاين احتفال بشي عيد وطني
A2: لا، ما كاينش ناس بزاف
A3: لا، هاد الكروسة كاينة فشي بلاصة سياحية
A4: إيوا كاينين طوموبيلات فهاد البلاصة
A5: الجو زوين وكيبان فيه النشاط",2.99
72c088d5409a3eb0918c24b81cdbe3a0,Moroccan,"Q1: باش مصبوغ السور اللي على البحر ؟
Q2: واش البحر هايج و لا هادئ ؟
Q3: واش البحر فيه الناس كيعومو؟
Q4: كاين شي ناس اخرين من غير هاد العيالات ؟
Q5: اشمن فصل من السنة تخادت الصورة من خلال حالة البحر و الحوايج ديال النسا ؟","A1: اللون ديال السور كيبان لينا ترابي مفتوح
A2: البحر كيبان لينا هادي بزاف
A3: لا، ماكانشوفو حتا شي واحد كيعوم فالتصويرة
A4: لا، كيبانو لينا غير هاد العيالات ضافي
A5: الصورة كتبان موخوذة ففصل الربيع","A1: مصبوغ بلون بيج
A2: البحر هادئ
A3: لا، ما كينش الناس كيعومو
A4: لا، غير هاد العيالات
A5: الصيف",2.85
3aae7035842199cf953dadf81444480a,Moroccan,"Q1: شحال يكون فعمر هاداك الشاب ؟
Q2: اشمن آنية اللي خدام عايها ديال النحاس؟
Q3: واش داك المحل عليه الرواج؟
Q4: واش كاينين محلات اخرين من غير محل هذاك الرجل؟
Q5: كيدايرة حالة الطقس فالصورة ؟","A1: مواضحش هاد الشاب فوجهو حيت عاطي للضهر للكاميرا ولكن من الهيئة ديالو يقدر يكون فالعشرينات.
A2: كيبان بلي فيدو فحال طبسيل خدام عليه ديال النحاس.
A3: لا مكيبان حتى واحد فهاد المحل ديكشي علاش نقدرو نقولو معليهشي الرواج.
A4: كيبان واحد المحل اخور حداه ولكن مسدود.
A5: مكتبانش لينا السما ولكن الجو كيبان عادي ويمكن بارد شوية حيت الشاب لابس كيطمة سخونة شوية.","A1: ما نقدرش نعرف شحال فعمره
A2: كاينين آنية ديال النحاس
A3: ما نقدرش نعرف واش عليه الرواج
A4: ما نعرفش واش كاينين محلات اخرين
A5: ما نقدرش نعرف حالة الطقس",3.79
9803b46726acca6ee223bd9292fa7a79,Moroccan,"Q1: شحال يكون فعمر هاد الوليد ؟
Q2: شنو هما الألوان ديال الفشار ؟
Q3: واش باينة البلاصة لي حاط فيها الكروسة ؟
Q4: واش الكروسة ديالو مزوقة بشي حاجة ولا عادية ؟
Q5: واش كاينين شي كليان باغيين يتقداو الفشار ؟","A1: هاد الوليد يقدر يكون فعمرو 10 سنين ولا 11 عام.
A2: الفشار كيبان اللون ديالو بيض وحمر وصفر.
A3: لا مكتبانش البلاصة كاملة فين حاط الكروسة ديالو.
A4: كتبان الكروسة محاوطة بالكرطون صافي ديكشي علاش منقدروش نقولو بلي هي مزوقة حيت مكيبان والو.
A5: لا مكيبان حتى شي واحد فهاد التصويرة من غير الولد لي كيبيع ديكشي علاش مكاينينش كليان هنا.","A1: ما نقدرش نحدد العمر ديالو
A2: الألوان ديال الفشار ما بايناش مزيان
A3: لا، البلاصة ما بايناش مزيان
A4: ما نقدرش نعرف واش مزوقة ولا عادية
A5: ما كاينينش كليان باينين",2.3
56dfc233878249ab7e950f42f8718c6e,Moroccan,"Q1: كيداير التصميم ديال بنك CIH ؟
Q2: شنو لي كيتباع فدوك المحلات ؟
Q3: شنو كتعني هاد London Gossip ؟
Q4: واش كيبانو شي ناس دايزين من تما ؟
Q5: كيف دايرين دوك الأقواس، واش فيهم شي زواق فشكل ؟","A1: التصميم كيبان بسيط على شكل علامة أكبر الرياضية باللون الأحمر والأزرق والكتابة بالعربية والفرنسية ديال الحروف سي أ آش
A2: ممعروفش شنو كيتباع حيت مسدودين ومكينش حتى لوحات مكتوبة
A3: تقدر تكون الاسم ديال شي سونطر ديال تعليم اللغة الانجليزية
A4: مكيبانش حتى شي حد دايز ربما حيت الوقت باقي بكري في الصباح
A5: كاين جوج أنواع ديال الأقواس، وحدين على شكل نصف دائري والثانيين على شكل فيه تربيعات","A1: التصميم ديال بنك CIH كيبان عصري وراقي.
A2: فدوك المحلات كيتباعو بزاف ديال الحوايج، بحال الملابس و الإكسسوارات.
A3: London Gossip كتعني شي حاجة مرتبطة بالأخبار أو الشائعات فمدينة لندن.
A4: ما كيبانوش شي ناس دايزين من تما.
A5: دوك الأقواس كيبانو زوينين و فيهم شوية ديال الزواق.",2.47
e051fd9cf20501acce3c4debdebc4a33,Moroccan,"Q1: شنو نوع اللباس لي لابسين هاد الناس؟
Q2: شنو كيديرو فهاد الحلقة لي مجمعين فيها الناس؟
Q3: ديالاش العصير لي كيبيع السيد لي فالطرف؟
Q4: فاينا وقت تخادت هاد التصويرة؟
Q5: واش كيبان شي حد داخل ولا خارج من الجامع؟","A1: لباس عادي ومختلف بين التقليدي، العصري والرياضي (سبور)، وكيبان بلي الوقت ديال الشتا أو الخريف.
A2: كاين مجموعة ديال الحلقات، وحدين فيهم الحكايات ووحدين فيهم العيالات كينقشو الحنا، شي وحدين ممعروفش شنو فيهم.
A3: في الغالب غيكون كيبيع العصير د البرتقال
A4: تخادت الصورة في الليل ديال شي نهار من الشتاء أو الخريف
A5: في الحقيقة منقدروش نعرفو حيت الجامع بعيدة ومكيبنوش الابواب ديالها","A1: لباس تقليدي مغربي
A2: كيجمعو الناس فحلقة للعرض أو الترفيه
A3: عصير البرتقال
A4: فوقت الغروب
A5: لا، ما كيبانش شي حد داخل أو خارج من الجامع",2.78
06689f6573b2bbc6427c904244cf744e,Moroccan,"Q1: واش ساحة جامع الفنا كبيرة ولا ساحة متوسطة فالحجم ديالها؟
Q2: واش هاد جوج ناس كيديرو شي نشاط؟
Q3: كاينين ناس كيتفرجو فهاد جوج الناس؟
Q4: واش الباراسولات ديال شي قهوة ولا كاينين فالشارع؟
Q5: واش الكرارس عليهم اقبال من الناس؟","A1: ساحة جامع الفنا ساحة كبيرة
A2: واحد منوم كيغيط والثاني كيطبل
A3: مكيبانش بلي كيانين ناس كيتفرجو ولكن ممكن يكونو في الجهة لي كيصور منا لي خدا الصورة
A4: كيان بلي كل مجموعة عندوم باراسول ديالهم لخاص بهم
A5: كيبان إقبال قليل ربما على جساب الوقت لي تخدات فيه الصورة","A1: ساحة جامع الفنا كبيرة
A2: إيوا، كيديرو نشاط
A3: إيوا، كاينين ناس كيتفرجو
A4: الباراسولات كاينين فالشارع
A5: إيوا، الكرارس عليهم اقبال",4.11
438b42a9c1a50eef289034eeda2cdf19,Moroccan,"Q1: واش هاد الحانوت فيه فقط عصير الفواكه ؟
Q2: واش هاد الحانوت كاين في لداخل ديال شي حي شعبي؟
Q3: علاش مكايناش طواليط للنساء أو ربما مكتبانش في الصورة؟
Q4: شنو هي أنواع الأعاصير لكيبيع مول الحانوت؟
Q5: شنو اللي كيدل على أن الشخص الجالس في الأرض هو مول لاكلاص؟","A1: اه , كيبيع غير عصير الفواكه.
A2: اه, الحانوت كاين وسط حي شعبي.
A3: يمكن مكيناش حيت االنساء مكيزعموش يستعملو طواليط عمومية فحي شعبي و بلا حراسة.
A4: عصاير ديال الفواكه الطبيعية بحال الليمون.
A5: كيبان بحالا ماباغيش يجلس بزاف غير كيستارح وغادي ينوض.","A1: لا، كاينين زيد على عصير الفواكه.
A2: نعم، كاين في حي شعبي.
A3: ممكن ما كايناش أو ما بانوش فالصورة.
A4: كاينين عصير الفواكه و الجيلاتي.
A5: لأنه جالس و كيبان عليه أنه كيدير الخدمة.",3.43
70897d4c93a8713a7da9d4b6335719dd,Moroccan,"Q1: كيفاش كاينة مجموعة ديال عشرة ديال الناس و لكن فالوصف كاين ربعة رجال وخمسة نساء اللي فالمجموع تسعود؟
Q2: شنو هي العلاقة اللي كتجتمع هاد الناس؟
Q3: كيفاش غاديين يشربو أتاي فكيسان ديال المعدن؟
Q4: شنو لابسين  هاد الرجال و النساء ؟
Q5: شنو كيديرو هاد الناس ؟","A1: لا راه كاينين 5 نساء
A2: ربما اصدقاء و البعض من عائلة وحدة
A3: لا كاين كاس ديال المعدن مخصص لشرب الماء
A4: الرجال لابسين عادي  سراول دجين, دجاكيط وقوامج.والنساء لابسين لباس محتشم
A5: خارجين في شي نزهة او رحلة","A1: كاينين تسعود، ربعة رجال وخمسة نساء.
A2: علاقة ديال الأصدقاء أو العائلة.
A3: غاديين يشربو الأتاي فكيسان ديال المعدن.
A4: الرجال لابسين جواكيت و النساء لابسين حوايج تقليدية.
A5: كايديرو جلسة و كيتبادلو الحديث.",2.67
697668d7725e28daeb4e048915366f3e,Moroccan,"Q1: شنو هما التخصصات لي كاينيين في هاد المركز الطبي؟
Q2: واش المنطقة فين كتواجد هاد المركز كلها جبلية؟
Q3: واش الخدمات لي كقدم هاد المركز بالمجان؟
Q4: بشحال بعيد هاد المركز على لمدينة؟
Q5: واش هاد المركز كتوفر على المعدات الطبية اللازمة ؟","A1: في الغالب كتكون خدمات الطب العام والفحص الأولي.
A2: كيبان من الصورة أن المنطقة جبلية.
A3: في الغالب كتكون مجانية، حيت المركز تابع للدولة.
A4: في الغالب غيكون بعيد على المدينة ولكن ممعلروفش شحال بعيد.
A5: عموما كتكون أهم المعدات ديال الفحص الأولي والعام.","A1: ما كاينش معلومات على التخصصات
A2: ما كاينش معلومات على المنطقة
A3: ما كاينش معلومات على الخدمات
A4: ما كاينش معلومات على البعد
A5: ما كاينش معلومات على المعدات",3.48
0c23da99ec54427c25baf6fa2ea6bc78,Moroccan,"Q1: في أي فصل تخادت هاد الصورة؟
Q2: واش هاد المشهد جا في مركز المدينة؟
Q3: واش هاد السوق جا حدى شي حي سكني؟
Q4: واش كاع نساء لمنطقة كلبسوا داك لباس التقليدي؟
Q5: واش هاد المنطقة سياحية ؟","A1: ما باينش شمن فصل، ولكن كيبان من اللباس ديال الناس ممكن يكون الربيع.
A2: في الحقيقة، ماشي مدينة هدي ولكن فيلاج (بلدة بعيدة عن المركز الحضري).
A3: نعم جا حدى أحياء سكنية، وكاينين سكان باينين في الصورة.
A4: في الغالب كيلبسو زي كيغطي الراس وكيكون مستور، حسب تقاليد المنطقة.
A5: هي فعلا منطقة سياحية، وكيبان من خلال استعمال اللغة الفرنسية في المحلات أن السياح كيزورو المنطقة.","A1: الصيف
A2: لا
A3: نعم
A4: لا
A5: نعم",3.74
d02b7cefc7c99e0e7859f88b7b3491cf,Moroccan,"Q1: شحال من شخص كاين فالصورة؟
Q2: واش الدراري كيعومو ولا جالسين فالرملة؟
Q3: فالمحيط ديال الصورة واش كاينة شي سمية ولا علامة كتبين فين جالسين؟
Q4: المشرفين واش لابسين شي لباس موحد؟
Q5: واش المشرفين مقابلين الاطفال ولا كيعومو ولا شنو كيديرو؟","A1: حوالي 38 شخص لي قراب وباينين، فيهم التلاميد والمرافقين.
A2: الدراري كيتمشاو فوق الرملة جوج جوج.
A3: مكينش حتى علامة أو إشارة كتبين المكان.
A4: لا، ملبسينش زي موحّد؛ ولكن ديرين البادج )شارة الإسم).
A5: المشرفين كيوجهو الأطفال و كينظموهم.","A1: كاينين 20 شخص
A2: جالسين فالرملة
A3: ما كايناش شي سمية ولا علامة واضحة
A4: لا، ما كاينش لباس موحد
A5: المشرفين مقابلين الاطفال",4.39
f6f29db460df7714e56c5fbb432b4bf7,Moroccan,"Q1: فشمن مدينة يقدر يكون هاد المحل؟
Q2: شنو هما النوعية ديال المنتوجات المعروضة؟
Q3: واش المنتجات لي كتباع كلها قديمة؟
Q4: واش باين أن الناس مهتمة بهد النوع ديال المنتجات؟
Q5: واش كيبان من خلال الصورة أن هد النوع من الأماكن كيجلب السياح الأجانب؟","A1: هاد المحل يقدر يكون فمدينة فاس
A2: المنتوجات المعروضة في الصورة هي  مصنوعات يدوية تقليدية بحال الأقنعة الخشبية، التحف المعدنية، اللوحات المنقوشة، ولوحات أرقام السيارات القديمة المعلقة.عموما منتوجات الصناعة التقليدية المغربية اللي كاتعجب السياح الاجانب.
A3: لا ماشي كلها كاين مصنوعات و تماثيل جديدة
A4: السياح كايعجبهم هاد النوع ديال المنتجات
A5: من خلال الصورة ماكاين حتى سائح و لكن هادا ماكايعنيش انه ماكايجلبش السياح.","A1: مراكش
A2: منتوجات تقليدية وحرف يدوية
A3: لا، كاينين منتجات جديدة كذلك
A4: نعم، كيبان أن الناس مهتمة
A5: نعم، كيبان أن هاد الأماكن كيجلب السياح الأجانب",3.55
61db77c3f3d4cdfc83dcc8727b0fa604,Moroccan,"Q2: واش كيبانو شي أدوات طبية أو معدات في الصورة كعطيونا فكرة على العمل ديال الأطباء أو الممرضين؟
Q3: السيدة لمتكية في الخلفية واش كتساين باش الدوز أو عندها شي دور في الحملة التطوعية ؟
Q4: واش كاينين شي إشارات واضحة متلا شي لافتة على أن  هاد المكان جا فشي دوار أو منطقة جبلية؟","A2: لا ماكايبانش فالصورة المعدات اللي كيبينو فكرة على الخدمة ديال هاد الاطباء او الممرضين.
A3: السيدة اللي متكية اللور كاتسنى نوبتها باش تدوز حيت اللي خدام فهاد العملية التطوعية عندو لباس موحد.
A4: نعم المكان جا فمنطقة نائية بحال دوار مثلا و لا منطقة جبيلية حيت تما فين ماكاينش السبيطارات و العيادات الطبية. دكشي علاش كيديرو غير القياطن فين كايجيو القافلات الطبية","A2: إيوا كاينين شي أدوات طبية بحال القفازات وشي معدات أخرى.
A3: السيدة لمتكية في الخلفية كتحاول تساعد أو عندها دور في الحملة.
A4: ما كايناش إشارات واضحة على أن المكان جا فشي دوار أو منطقة جبلية.",3.33
6e88f487f1d81331c3c22ebfd0b06d21,Moroccan,"Q1: واش الجلابة ديال السيد مقيوسة بالصباغة؟
Q3: الفران واش كيبيع غير الخبز بوحدو؟
Q4: الجو واش ديال الصباح ولا العشية؟
Q5: الحيط لي مسبوغ بالازرق واش ديال الفران؟","A1: لا ممقيوساش السيد فقط جالس كيرتاح ماعندو علاقة بشي صباغة
A3: غالبا نعم لكن يقدر يكون كبيع حتى كرواصة
A4: غادي يكون بنهار لأن الخبز كتباع بنهار
A5: نعم الحيط المصبوغ ديال الفران","A1: نعم
A3: لا
A4: ديال الصباح
A5: لا",2.37
